Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,75.029,0:01:16,0.0027,0.2701,0.0025
4,hotspot,39.375,0:00:40,0.0016,0.1528,0.0014
6,hotspot,26.809,0:00:28,0.0011,0.1129,0.0011
8,hotspot,21.700,0:00:22,0.0010,0.0969,0.0009
10,hotspot,17.224,0:00:18,0.0008,0.0820,0.0008
12,hotspot,14.937,0:00:16,0.0008,0.0743,0.0007
14,hotspot,12.962,0:00:14,0.0007,0.0656,0.0006
16,hotspot,11.674,0:00:12,0.0006,0.0587,0.0005
18,hotspot,10.657,0:00:11,0.0005,0.0539,0.0005
20,hotspot,9.919,0:00:11,0.0005,0.0509,0.0005
22,hotspot,9.371,0:00:10,0.0005,0.0482,0.0004
24,hotspot,8.744,0:00:10,0.0005,0.0448,0.0004
26,hotspot,8.263,0:00:09,0.0004,0.0434,0.0004
28,hotspot,7.912,0:00:09,0.0005,0.0446,0.0004
30,hotspot,7.539,0:00:08,0.0004,0.0439,0.0004
32,hotspot,7.157,0:00:08,0.0004,0.0432,0.0004
34,hotspot,6.939,0:00:08,0.0004,0.0433,0.0004
36,hotspot,6.749,0:00:08,0.0004,0.0430,0.0004
38,hotspot,6.523,0:00:07,0.0004,0.0424,0.0004
40,hotspot,6.395,0:00:07,0.0004,0.0418,0.0004
42,hotspot,6.808,0:00:08,0.0005,0.0463,0.0004
44,hotspot,6.182,0:00:07,0.0004,0.0405,0.0004
46,hotspot,6.115,0:00:07,0.0004,0.0404,0.0004
48,hotspot,6.036,0:00:07,0.0004,0.0428,0.0004
