Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,75.082,0:01:16,0.0027,0.2696,0.0025
4,hotspot,39.346,0:00:40,0.0016,0.1527,0.0014
6,hotspot,27.170,0:00:28,0.0012,0.1146,0.0011
8,hotspot,21.289,0:00:22,0.0010,0.0957,0.0009
10,hotspot,17.140,0:00:18,0.0008,0.0812,0.0008
12,hotspot,15.492,0:00:16,0.0008,0.0754,0.0007
14,hotspot,12.872,0:00:14,0.0007,0.0652,0.0006
16,hotspot,11.831,0:00:13,0.0006,0.0598,0.0006
18,hotspot,10.479,0:00:11,0.0005,0.0532,0.0005
20,hotspot,9.871,0:00:11,0.0005,0.0509,0.0005
22,hotspot,9.194,0:00:10,0.0005,0.0476,0.0004
24,hotspot,8.826,0:00:10,0.0005,0.0451,0.0004
26,hotspot,8.344,0:00:09,0.0004,0.0441,0.0004
28,hotspot,7.888,0:00:09,0.0005,0.0444,0.0004
30,hotspot,7.523,0:00:08,0.0004,0.0440,0.0004
32,hotspot,7.160,0:00:08,0.0004,0.0431,0.0004
34,hotspot,6.933,0:00:08,0.0004,0.0432,0.0004
36,hotspot,6.747,0:00:08,0.0004,0.0429,0.0004
38,hotspot,6.522,0:00:07,0.0004,0.0422,0.0004
40,hotspot,6.402,0:00:07,0.0004,0.0418,0.0004
42,hotspot,6.271,0:00:07,0.0004,0.0410,0.0004
44,hotspot,6.199,0:00:07,0.0004,0.0407,0.0004
46,hotspot,6.121,0:00:07,0.0004,0.0403,0.0004
48,hotspot,5.998,0:00:07,0.0004,0.0425,0.0004
