Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,131169.525,0:02:11,0.0047,0.4642,0.0043
4,lud,66435.375,0:01:07,0.0026,0.2549,0.0024
6,lud,45243.373,0:00:46,0.0019,0.1861,0.0017
8,lud,39829.137,0:00:40,0.0017,0.1695,0.0016
10,lud,39598.328,0:00:40,0.0018,0.1724,0.0016
12,lud,39471.797,0:00:40,0.0018,0.1737,0.0016
14,lud,39296.922,0:00:40,0.0018,0.1762,0.0016
16,lud,39119.293,0:00:39,0.0018,0.1774,0.0017
18,lud,38988.785,0:00:39,0.0018,0.1787,0.0017
20,lud,38919.261,0:00:39,0.0018,0.1787,0.0017
22,lud,38822.757,0:00:39,0.0018,0.1813,0.0017
24,lud,38732.185,0:00:39,0.0018,0.1783,0.0017
26,lud,35641.741,0:00:36,0.0017,0.1680,0.0016
28,lud,32582.954,0:00:33,0.0016,0.1573,0.0015
30,lud,30415.317,0:00:31,0.0015,0.1499,0.0014
32,lud,28877.756,0:00:29,0.0015,0.1469,0.0014
34,lud,27992.996,0:00:28,0.0015,0.1466,0.0014
36,lud,27468.445,0:00:28,0.0015,0.1465,0.0014
38,lud,27760.511,0:00:28,0.0015,0.1502,0.0014
40,lud,28187.396,0:00:28,0.0016,0.1547,0.0014
42,lud,27783.434,0:00:28,0.0016,0.1542,0.0014
44,lud,28746.809,0:00:29,0.0016,0.1600,0.0015
46,lud,30039.754,0:00:30,0.0017,0.1673,0.0016
48,lud,30310.297,0:00:31,0.0017,0.1692,0.0016
