Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,39.804695,0:00:40,0.0028,0.3958,0.0037
4,cutcp,20.262058,0:00:21,0.0015,0.2119,0.0020
6,cutcp,14.223998,0:00:15,0.0011,0.1585,0.0015
8,cutcp,10.738616,0:00:11,0.0009,0.1212,0.0011
10,cutcp,8.683833,0:00:09,0.0007,0.1042,0.0010
12,cutcp,7.480145,0:00:08,0.0006,0.0919,0.0009
14,cutcp,6.314637,0:00:06,0.0006,0.0818,0.0008
16,cutcp,5.666605,0:00:06,0.0005,0.0758,0.0007
18,cutcp,5.038068,0:00:05,0.0005,0.0704,0.0007
20,cutcp,4.638809,0:00:05,0.0005,0.0649,0.0006
22,cutcp,4.286431,0:00:04,0.0004,0.0606,0.0006
24,cutcp,4.198330,0:00:05,0.0004,0.0623,0.0006
26,cutcp,3.870838,0:00:04,0.0004,0.0567,0.0005
28,cutcp,3.549449,0:00:04,0.0004,0.0546,0.0005
30,cutcp,3.403013,0:00:03,0.0004,0.0536,0.0005
32,cutcp,3.255867,0:00:03,0.0004,0.0533,0.0005
34,cutcp,3.050612,0:00:03,0.0004,0.0516,0.0005
36,cutcp,2.924186,0:00:03,0.0004,0.0507,0.0005
38,cutcp,2.926706,0:00:03,0.0004,0.0528,0.0005
40,cutcp,2.591162,0:00:03,0.0003,0.0462,0.0004
42,cutcp,2.592117,0:00:03,0.0003,0.0485,0.0005
44,cutcp,2.524013,0:00:03,0.0003,0.0479,0.0004
46,cutcp,2.387763,0:00:03,0.0003,0.0458,0.0004
48,cutcp,2.426061,0:00:03,0.0003,0.0467,0.0004
