Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,74.798,0:01:16,0.0027,0.2700,0.0025
4,hotspot,39.316,0:00:40,0.0016,0.1525,0.0014
6,hotspot,27.097,0:00:28,0.0012,0.1146,0.0011
8,hotspot,21.428,0:00:22,0.0010,0.0963,0.0009
10,hotspot,17.145,0:00:18,0.0008,0.0824,0.0008
12,hotspot,14.904,0:00:16,0.0008,0.0747,0.0007
14,hotspot,12.900,0:00:14,0.0007,0.0659,0.0006
16,hotspot,11.677,0:00:12,0.0006,0.0592,0.0006
18,hotspot,10.575,0:00:11,0.0006,0.0543,0.0005
20,hotspot,9.787,0:00:11,0.0005,0.0508,0.0005
22,hotspot,9.226,0:00:10,0.0005,0.0481,0.0004
24,hotspot,8.784,0:00:10,0.0005,0.0451,0.0004
26,hotspot,8.220,0:00:09,0.0004,0.0431,0.0004
28,hotspot,7.925,0:00:09,0.0004,0.0425,0.0004
30,hotspot,7.579,0:00:08,0.0004,0.0442,0.0004
32,hotspot,7.126,0:00:08,0.0004,0.0430,0.0004
34,hotspot,6.888,0:00:08,0.0004,0.0430,0.0004
36,hotspot,6.705,0:00:07,0.0004,0.0428,0.0004
38,hotspot,6.579,0:00:07,0.0004,0.0427,0.0004
40,hotspot,6.409,0:00:07,0.0004,0.0421,0.0004
42,hotspot,6.255,0:00:07,0.0004,0.0426,0.0004
44,hotspot,6.204,0:00:07,0.0004,0.0410,0.0004
46,hotspot,6.375,0:00:07,0.0004,0.0432,0.0004
48,hotspot,6.001,0:00:07,0.0004,0.0425,0.0004
