Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,75.327,0:01:17,0.0028,1.3345,0.0124
4,hotspot,39.920,0:00:41,0.0016,0.7625,0.0071
6,hotspot,27.270,0:00:28,0.0012,0.5711,0.0053
8,hotspot,21.220,0:00:22,0.0010,0.4648,0.0043
10,hotspot,17.097,0:00:18,0.0008,0.4039,0.0038
12,hotspot,14.903,0:00:16,0.0008,0.3759,0.0035
14,hotspot,13.400,0:00:15,0.0007,0.3401,0.0032
16,hotspot,11.699,0:00:13,0.0006,0.2842,0.0026
18,hotspot,10.541,0:00:12,0.0006,0.2659,0.0025
20,hotspot,9.693,0:00:10,0.0005,0.2435,0.0023
22,hotspot,9.119,0:00:10,0.0005,0.2373,0.0022
24,hotspot,9.537,0:00:10,0.0005,0.2378,0.0022
26,hotspot,8.233,0:00:09,0.0004,0.2160,0.0020
28,hotspot,7.897,0:00:09,0.0004,0.2130,0.0020
30,hotspot,7.585,0:00:09,0.0004,0.1700,0.0016
32,hotspot,7.143,0:00:08,0.0005,0.2265,0.0021
34,hotspot,6.958,0:00:08,0.0005,0.2236,0.0021
36,hotspot,6.708,0:00:08,0.0005,0.2268,0.0021
38,hotspot,6.547,0:00:08,0.0005,0.2211,0.0021
40,hotspot,6.408,0:00:08,0.0005,0.2196,0.0020
42,hotspot,6.242,0:00:08,0.0004,0.2151,0.0020
44,hotspot,6.217,0:00:07,0.0004,0.2135,0.0020
46,hotspot,6.138,0:00:07,0.0004,0.2106,0.0020
48,hotspot,6.002,0:00:07,0.0004,0.2032,0.0019
