Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,streamcluster,356.774471,0:05:57,0.0126,1.2367,0.0115
4,streamcluster,188.558772,0:03:09,0.0070,0.6868,0.0064
6,streamcluster,140.753701,0:02:21,0.0055,0.5388,0.0050
8,streamcluster,134.217615,0:02:14,0.0054,0.5277,0.0049
10,streamcluster,133.851323,0:02:14,0.0055,0.5371,0.0050
12,streamcluster,133.712717,0:02:14,0.0054,0.5351,0.0050
14,streamcluster,134.021211,0:02:14,0.0056,0.5523,0.0051
16,streamcluster,134.543888,0:02:15,0.0057,0.5623,0.0052
18,streamcluster,135.052244,0:02:15,0.0058,0.5724,0.0053
20,streamcluster,135.321956,0:02:15,0.0058,0.5703,0.0053
22,streamcluster,135.682051,0:02:16,0.0058,0.5751,0.0053
24,streamcluster,136.196552,0:02:16,0.0058,0.5721,0.0053
26,streamcluster,135.689362,0:02:16,0.0060,0.5875,0.0055
28,streamcluster,137.755185,0:02:18,0.0061,0.5971,0.0056
30,streamcluster,130.163295,0:02:10,0.0060,0.5868,0.0055
32,streamcluster,126.719032,0:02:07,0.0060,0.5858,0.0054
34,streamcluster,121.856506,0:02:02,0.0059,0.5760,0.0054
36,streamcluster,109.911863,0:01:50,0.0054,0.5279,0.0049
38,streamcluster,94.859030,0:01:35,0.0047,0.4636,0.0043
40,streamcluster,95.298163,0:01:35,0.0048,0.4721,0.0044
42,streamcluster,92.060148,0:01:32,0.0047,0.4587,0.0043
44,streamcluster,91.002343,0:01:31,0.0046,0.4547,0.0042
46,streamcluster,96.838909,0:01:37,0.0048,0.4743,0.0044
48,streamcluster,95.373924,0:01:35,0.0049,0.4838,0.0045
