Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,181.892838,0:03:02,0.0123,1.7489,0.0163
4,histo,877.647034,0:14:38,0.0608,8.6253,0.0802
6,histo,1139.969604,0:19:00,0.0804,11.4032,0.1061
8,histo,1403.771240,0:23:24,0.1009,14.3021,0.1330
10,histo,1474.838501,0:24:35,0.1075,15.2475,0.1418
12,histo,1697.849854,0:28:18,0.1242,17.6150,0.1639
14,histo,1711.731812,0:28:32,0.1290,18.2899,0.1701
16,histo,1771.376099,0:29:31,0.1347,19.0900,0.1776
18,histo,1844.427856,0:30:45,0.1421,20.1469,0.1874
20,histo,2296.260742,0:38:16,0.1811,25.6696,0.2388
22,histo,2190.703369,0:36:31,0.1757,24.9089,0.2317
24,histo,2055.448486,0:34:16,0.1620,22.9614,0.2136
26,histo,2409.786865,0:40:10,0.1947,27.6074,0.2568
28,histo,2417.189941,0:40:17,0.1956,27.7324,0.2580
30,histo,3266.324707,0:54:26,0.2728,38.6698,0.3597
32,histo,2912.384277,0:48:32,0.2461,34.8931,0.3246
34,histo,3139.732666,0:52:20,0.2682,38.0266,0.3537
36,histo,3623.257812,1:00:23,0.3184,45.1383,0.4199
38,histo,3375.570557,0:56:16,0.2967,42.0671,0.3913
40,histo,3522.936279,0:58:43,0.3135,44.4491,0.4135
42,histo,3315.978760,0:55:16,0.2969,42.0959,0.3916
44,histo,3281.020752,0:54:41,0.2923,41.4428,0.3855
46,histo,4011.130615,1:06:51,0.3725,52.8105,0.4913
48,histo,3452.025879,0:57:32,0.3226,45.7330,0.4254
