Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,75.621,0:01:16,0.0028,1.3296,0.0124
4,hotspot,39.934,0:00:41,0.0016,0.7584,0.0071
6,hotspot,27.088,0:00:28,0.0012,0.5587,0.0052
8,hotspot,21.833,0:00:23,0.0010,0.4788,0.0045
10,hotspot,17.314,0:00:18,0.0008,0.4034,0.0038
12,hotspot,14.781,0:00:16,0.0007,0.3594,0.0033
14,hotspot,13.252,0:00:14,0.0007,0.3309,0.0031
16,hotspot,11.747,0:00:13,0.0006,0.2918,0.0027
18,hotspot,10.543,0:00:11,0.0005,0.2609,0.0024
20,hotspot,9.761,0:00:11,0.0005,0.2441,0.0023
22,hotspot,9.486,0:00:10,0.0005,0.2411,0.0022
24,hotspot,8.860,0:00:10,0.0005,0.2217,0.0021
26,hotspot,8.252,0:00:09,0.0004,0.2137,0.0020
28,hotspot,7.926,0:00:09,0.0005,0.2193,0.0020
30,hotspot,7.549,0:00:08,0.0004,0.2158,0.0020
32,hotspot,7.160,0:00:08,0.0004,0.2131,0.0020
34,hotspot,6.915,0:00:08,0.0004,0.2114,0.0020
36,hotspot,6.713,0:00:07,0.0004,0.2095,0.0019
38,hotspot,6.546,0:00:07,0.0004,0.2089,0.0019
40,hotspot,6.375,0:00:07,0.0004,0.2050,0.0019
42,hotspot,6.237,0:00:07,0.0004,0.2012,0.0019
44,hotspot,6.189,0:00:07,0.0004,0.2010,0.0019
46,hotspot,6.114,0:00:07,0.0004,0.1994,0.0019
48,hotspot,6.027,0:00:07,0.0004,0.1958,0.0018
