Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,3.970607,0:00:07,0.0004,0.0561,0.0005
4,bfs,2.877733,0:00:05,0.0004,0.0499,0.0005
6,bfs,3.336198,0:00:06,0.0004,0.0549,0.0005
8,bfs,3.490787,0:00:06,0.0004,0.0569,0.0005
10,bfs,3.631300,0:00:06,0.0004,0.0592,0.0006
12,bfs,3.872664,0:00:06,0.0004,0.0604,0.0006
14,bfs,4.467118,0:00:07,0.0005,0.0658,0.0006
16,bfs,4.402378,0:00:07,0.0005,0.0647,0.0006
18,bfs,4.651860,0:00:07,0.0005,0.0683,0.0006
20,bfs,4.829800,0:00:07,0.0005,0.0710,0.0007
22,bfs,4.992886,0:00:07,0.0005,0.0731,0.0007
24,bfs,5.024422,0:00:07,0.0005,0.0727,0.0007
26,bfs,6.939487,0:00:09,0.0006,0.0916,0.0009
28,bfs,7.742752,0:00:10,0.0007,0.1001,0.0009
30,bfs,9.074133,0:00:11,0.0008,0.1126,0.0010
32,bfs,9.278587,0:00:12,0.0008,0.1163,0.0011
34,bfs,10.620808,0:00:13,0.0009,0.1271,0.0012
36,bfs,10.983547,0:00:13,0.0009,0.1288,0.0012
38,bfs,11.382070,0:00:14,0.0010,0.1347,0.0013
40,bfs,12.317650,0:00:15,0.0011,0.1591,0.0015
42,bfs,12.623752,0:00:15,0.0012,0.1767,0.0016
44,bfs,12.719985,0:00:15,0.0013,0.1783,0.0017
46,bfs,13.767442,0:00:16,0.0014,0.1959,0.0018
48,bfs,14.385473,0:00:17,0.0014,0.1990,0.0019
