Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,streamcluster,356.757204,0:05:57,0.0126,6.0576,0.0563
4,streamcluster,188.615172,0:03:09,0.0070,3.3719,0.0314
6,streamcluster,140.725917,0:02:21,0.0055,2.6311,0.0245
8,streamcluster,134.342022,0:02:14,0.0054,2.5910,0.0241
10,streamcluster,133.799109,0:02:14,0.0055,2.6331,0.0245
12,streamcluster,133.712452,0:02:14,0.0055,2.6595,0.0247
14,streamcluster,133.983809,0:02:14,0.0056,2.7018,0.0251
16,streamcluster,134.533018,0:02:15,0.0057,2.7430,0.0255
18,streamcluster,135.035394,0:02:15,0.0058,2.7856,0.0259
20,streamcluster,135.303355,0:02:15,0.0058,2.7856,0.0259
22,streamcluster,135.656863,0:02:16,0.0058,2.8128,0.0262
24,streamcluster,136.170375,0:02:16,0.0058,2.7936,0.0260
26,streamcluster,135.742015,0:02:16,0.0059,2.8310,0.0263
28,streamcluster,134.064122,0:02:14,0.0060,2.8903,0.0269
30,streamcluster,134.406278,0:02:14,0.0061,2.9573,0.0275
32,streamcluster,128.977790,0:02:09,0.0061,2.9110,0.0271
34,streamcluster,121.857733,0:02:02,0.0059,2.8165,0.0262
36,streamcluster,111.701790,0:01:52,0.0054,2.6202,0.0244
38,streamcluster,95.637019,0:01:36,0.0047,2.2830,0.0212
40,streamcluster,96.013102,0:01:36,0.0048,2.3221,0.0216
42,streamcluster,94.910756,0:01:35,0.0048,2.3153,0.0215
44,streamcluster,98.497304,0:01:39,0.0050,2.3893,0.0222
46,streamcluster,97.998541,0:01:38,0.0050,2.4017,0.0223
48,streamcluster,89.551175,0:01:30,0.0046,2.2336,0.0208
