Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,1.819875,0:00:04,0.0003,0.0408,0.0004
4,bfs,2.440746,0:00:05,0.0003,0.0457,0.0004
6,bfs,2.814812,0:00:05,0.0003,0.0495,0.0005
8,bfs,3.110789,0:00:05,0.0004,0.0526,0.0005
10,bfs,3.441370,0:00:06,0.0004,0.0555,0.0005
12,bfs,3.528862,0:00:06,0.0004,0.0570,0.0005
14,bfs,4.046562,0:00:06,0.0004,0.0624,0.0006
16,bfs,4.108481,0:00:06,0.0004,0.0627,0.0006
18,bfs,4.271085,0:00:06,0.0005,0.0645,0.0006
20,bfs,4.731313,0:00:07,0.0005,0.0691,0.0006
22,bfs,4.889180,0:00:07,0.0005,0.0709,0.0007
24,bfs,5.303372,0:00:07,0.0005,0.0749,0.0007
26,bfs,6.796959,0:00:09,0.0006,0.0904,0.0008
28,bfs,7.640351,0:00:10,0.0007,0.0983,0.0009
30,bfs,8.358496,0:00:11,0.0008,0.1072,0.0010
32,bfs,8.842010,0:00:11,0.0008,0.1129,0.0011
34,bfs,9.497151,0:00:12,0.0008,0.1189,0.0011
36,bfs,10.732764,0:00:13,0.0009,0.1283,0.0012
38,bfs,11.114136,0:00:13,0.0009,0.1323,0.0012
40,bfs,11.503483,0:00:14,0.0010,0.1441,0.0013
42,bfs,12.304251,0:00:15,0.0012,0.1753,0.0016
44,bfs,12.611187,0:00:15,0.0013,0.1799,0.0017
46,bfs,13.146883,0:00:15,0.0013,0.1894,0.0018
48,bfs,13.825296,0:00:16,0.0014,0.1987,0.0018
