Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,131012.292,0:02:11,0.0047,2.2750,0.0212
4,lud,66441.681,0:01:07,0.0026,1.2504,0.0116
6,lud,45245.420,0:00:46,0.0019,0.9089,0.0085
8,lud,39817.942,0:00:40,0.0017,0.8308,0.0077
10,lud,39592.972,0:00:40,0.0017,0.8409,0.0078
12,lud,39452.734,0:00:40,0.0018,0.8472,0.0079
14,lud,39285.642,0:00:40,0.0018,0.8566,0.0080
16,lud,39123.896,0:00:39,0.0017,0.8224,0.0077
18,lud,38983.592,0:00:39,0.0018,0.8797,0.0082
20,lud,38921.186,0:00:39,0.0018,0.8765,0.0082
22,lud,38826.143,0:00:39,0.0018,0.8860,0.0082
24,lud,38727.546,0:00:39,0.0018,0.8726,0.0081
26,lud,35662.161,0:00:36,0.0017,0.8224,0.0076
28,lud,32680.892,0:00:33,0.0016,0.7739,0.0072
30,lud,30362.869,0:00:31,0.0015,0.7349,0.0068
32,lud,28828.436,0:00:29,0.0015,0.7211,0.0067
34,lud,27811.384,0:00:28,0.0015,0.7118,0.0066
36,lud,27546.177,0:00:28,0.0015,0.7179,0.0067
38,lud,28272.234,0:00:29,0.0016,0.7476,0.0070
40,lud,27883.582,0:00:28,0.0016,0.7493,0.0070
42,lud,29230.694,0:00:30,0.0016,0.7896,0.0073
44,lud,28854.648,0:00:29,0.0016,0.7849,0.0073
46,lud,30269.760,0:00:31,0.0017,0.8250,0.0077
48,lud,31329.179,0:00:32,0.0018,0.8557,0.0080
