Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,182.114700,0:03:03,0.0124,1.7617,0.0164
4,histo,705.924744,0:11:47,0.0487,6.9061,0.0642
6,histo,1338.278809,0:22:20,0.0945,13.3999,0.1247
8,histo,1305.877930,0:21:47,0.0946,13.4161,0.1248
10,histo,1642.243286,0:27:23,0.1200,17.0087,0.1582
12,histo,1630.457886,0:27:12,0.1215,17.2257,0.1602
14,histo,1695.130249,0:28:16,0.1285,18.2199,0.1695
16,histo,1971.921875,0:32:52,0.1523,21.5955,0.2009
18,histo,1911.705078,0:31:53,0.1481,20.9934,0.1953
20,histo,2194.209961,0:36:35,0.1732,24.5495,0.2284
22,histo,1965.292847,0:32:45,0.1567,22.2166,0.2067
24,histo,2055.465332,0:34:16,0.1621,22.9868,0.2138
26,histo,2478.797607,0:41:20,0.1996,28.2921,0.2632
28,histo,2986.635254,0:49:47,0.2452,34.7682,0.3234
30,histo,2968.300049,0:49:29,0.2482,35.1887,0.3273
32,histo,2985.108643,0:49:46,0.2508,35.5556,0.3307
34,histo,3323.192383,0:55:24,0.2871,40.6990,0.3786
36,histo,3295.434326,0:54:57,0.2838,40.2329,0.3743
38,histo,3269.667969,0:54:31,0.2867,40.6428,0.3781
40,histo,3118.273926,0:52:00,0.2746,38.9313,0.3622
42,histo,3829.407471,1:03:51,0.3496,49.5575,0.4610
44,histo,3604.879639,1:00:06,0.3286,46.5847,0.4333
46,histo,3682.026611,1:01:23,0.3381,47.9344,0.4459
48,histo,4427.720703,1:13:49,0.4218,59.7993,0.5563
