Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,521.644409,0:08:44,0.0365,5.1763,0.0482
4,lbm,278.858887,0:04:41,0.0209,2.9650,0.0276
6,lbm,195.985748,0:03:18,0.0157,2.2323,0.0208
8,lbm,178.937134,0:03:01,0.0151,2.1420,0.0199
10,lbm,183.233810,0:03:05,0.0157,2.2213,0.0207
12,lbm,186.754562,0:03:09,0.0159,2.2541,0.0210
14,lbm,188.395432,0:03:11,0.0164,2.3188,0.0216
16,lbm,190.003540,0:03:12,0.0168,2.3803,0.0221
18,lbm,189.677444,0:03:12,0.0170,2.4054,0.0224
20,lbm,190.181473,0:03:12,0.0171,2.4266,0.0226
22,lbm,189.566452,0:03:12,0.0172,2.4383,0.0227
24,lbm,190.827332,0:03:13,0.0172,2.4337,0.0226
26,lbm,178.904922,0:03:01,0.0164,2.3262,0.0216
28,lbm,166.504166,0:02:49,0.0155,2.2004,0.0205
30,lbm,154.610107,0:02:37,0.0144,2.0432,0.0190
32,lbm,145.869644,0:02:28,0.0131,1.8631,0.0173
34,lbm,136.970795,0:02:19,0.0137,1.9360,0.0180
36,lbm,128.750381,0:02:11,0.0132,1.8646,0.0173
38,lbm,121.300377,0:02:04,0.0124,1.7573,0.0163
40,lbm,113.298462,0:01:56,0.0124,1.7517,0.0163
42,lbm,108.925041,0:01:51,0.0118,1.6762,0.0156
44,lbm,105.416351,0:01:48,0.0120,1.7055,0.0159
46,lbm,98.807335,0:01:41,0.0112,1.5906,0.0148
48,lbm,95.446854,0:01:38,0.0114,1.6203,0.0151
