Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,1.829066,0:00:04,0.0003,0.0397,0.0004
4,bfs,2.609536,0:00:05,0.0003,0.0486,0.0005
6,bfs,2.827918,0:00:05,0.0003,0.0492,0.0005
8,bfs,3.061200,0:00:05,0.0004,0.0516,0.0005
10,bfs,3.358123,0:00:06,0.0004,0.0565,0.0005
12,bfs,3.712233,0:00:06,0.0004,0.0595,0.0006
14,bfs,4.197315,0:00:06,0.0005,0.0645,0.0006
16,bfs,4.198491,0:00:06,0.0005,0.0638,0.0006
18,bfs,4.343663,0:00:07,0.0005,0.0653,0.0006
20,bfs,4.754048,0:00:07,0.0005,0.0687,0.0006
22,bfs,4.804136,0:00:07,0.0005,0.0702,0.0007
24,bfs,5.079376,0:00:07,0.0005,0.0723,0.0007
26,bfs,7.121684,0:00:09,0.0007,0.0944,0.0009
28,bfs,7.702962,0:00:10,0.0007,0.1013,0.0009
30,bfs,8.543247,0:00:11,0.0008,0.1068,0.0010
32,bfs,9.308911,0:00:12,0.0008,0.1172,0.0011
34,bfs,9.422102,0:00:12,0.0008,0.1180,0.0011
36,bfs,10.272937,0:00:12,0.0009,0.1254,0.0012
38,bfs,10.985634,0:00:13,0.0009,0.1324,0.0012
40,bfs,11.391716,0:00:14,0.0010,0.1401,0.0013
42,bfs,12.272070,0:00:14,0.0012,0.1691,0.0016
44,bfs,13.279287,0:00:16,0.0013,0.1870,0.0017
46,bfs,13.652583,0:00:16,0.0014,0.1951,0.0018
48,bfs,14.279874,0:00:16,0.0014,0.2037,0.0019
