Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,131077.935,0:02:11,0.0047,0.4644,0.0043
4,lud,66431.430,0:01:07,0.0026,0.2538,0.0024
6,lud,45249.955,0:00:46,0.0019,0.1869,0.0017
8,lud,40744.132,0:00:41,0.0018,0.1734,0.0016
10,lud,39553.920,0:00:40,0.0017,0.1710,0.0016
12,lud,39448.771,0:00:40,0.0017,0.1720,0.0016
14,lud,39280.417,0:00:40,0.0018,0.1743,0.0016
16,lud,39112.996,0:00:39,0.0018,0.1763,0.0016
18,lud,38984.919,0:00:39,0.0018,0.1783,0.0017
20,lud,38907.325,0:00:39,0.0018,0.1789,0.0017
22,lud,38821.147,0:00:39,0.0018,0.1812,0.0017
24,lud,38741.430,0:00:39,0.0018,0.1784,0.0017
26,lud,35675.849,0:00:36,0.0017,0.1682,0.0016
28,lud,32603.224,0:00:33,0.0016,0.1574,0.0015
30,lud,30338.615,0:00:31,0.0015,0.1499,0.0014
32,lud,28825.341,0:00:29,0.0015,0.1473,0.0014
34,lud,27905.069,0:00:28,0.0015,0.1461,0.0014
36,lud,28194.676,0:00:28,0.0015,0.1497,0.0014
38,lud,27418.843,0:00:28,0.0015,0.1486,0.0014
40,lud,28004.901,0:00:28,0.0016,0.1538,0.0014
42,lud,29307.234,0:00:30,0.0016,0.1616,0.0015
44,lud,29039.275,0:00:29,0.0016,0.1613,0.0015
46,lud,30697.694,0:00:31,0.0017,0.1707,0.0016
48,lud,30872.267,0:00:31,0.0018,0.1728,0.0016
