Treads|Time|Energy|CO2eq|travelled
2|0:02:16|0,0038|1,7945|0,0167
4|0:01:14|0,0023|1,0771|0,0100
6|0:00:57|0,0019|0,8852|0,0082
8|0:00:52|0,0018|0,8632|0,0080
10|0:01:06|0,0022|1,0260|0,0095
12|0:00:58|0,0020|0,9362|0,0087
14|0:00:54|0,0019|0,8926|0,0083
16|0:00:55|0,0019|0,9178|0,0085
