Threads,time_seconds,Time,Energy,CO2eq,travelled
2,125.29,0:02:12,0.0032,0.4490,0.0042
4,70.16,0:01:14,0.0020,0.2791,0.0026
6,54.03,0:00:56,0.0017,0.7845,0.0073
8,50.23,0:00:52,0.0016,0.7690,0.0072
10,63.49,0:01:06,0.0019,0.9061,0.0084
12,55.68,0:00:57,0.0017,0.8296,0.0077
14,52.08,0:00:54,0.0017,0.7988,0.0074
16,53.05,0:00:55,0.0017,0.8258,0.0077
