Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,148753.433,0:02:29,0.0049,2.3427,0.0218
4,srad,74836.972,0:01:15,0.0026,1.2405,0.0115
6,srad,52372.014,0:00:52,0.0019,0.8916,0.0083
8,srad,42578.309,0:00:43,0.0015,0.7448,0.0069
10,srad,33866.167,0:00:34,0.0013,0.6085,0.0057
12,srad,29001.069,0:00:29,0.0011,0.5292,0.0049
14,srad,26364.962,0:00:26,0.0010,0.4914,0.0046
16,srad,24988.338,0:00:25,0.0010,0.4686,0.0044
18,srad,22911.923,0:00:23,0.0009,0.4352,0.0040
20,srad,20921.603,0:00:21,0.0008,0.4054,0.0038
22,srad,19406.090,0:00:19,0.0008,0.3845,0.0036
24,srad,17978.869,0:00:18,0.0008,0.3636,0.0034
26,srad,17005.125,0:00:17,0.0007,0.3486,0.0032
28,srad,16198.370,0:00:16,0.0007,0.3398,0.0032
30,srad,15731.886,0:00:16,0.0007,0.3344,0.0031
32,srad,14592.397,0:00:15,0.0007,0.3177,0.0030
34,srad,14439.982,0:00:14,0.0007,0.3177,0.0030
36,srad,14075.052,0:00:14,0.0007,0.3139,0.0029
38,srad,13444.027,0:00:13,0.0006,0.3053,0.0028
40,srad,13168.541,0:00:13,0.0006,0.3033,0.0028
42,srad,12623.556,0:00:13,0.0006,0.2945,0.0027
44,srad,12345.701,0:00:12,0.0006,0.2917,0.0027
46,srad,11824.474,0:00:12,0.0006,0.2881,0.0027
48,srad,11380.010,0:00:11,0.0006,0.2809,0.0026
50,srad,10971.831,0:00:11,0.0006,0.2726,0.0025
52,srad,10622.836,0:00:11,0.0006,0.2703,0.0025
54,srad,10217.893,0:00:10,0.0005,0.2636,0.0025
56,srad,9866.394,0:00:10,0.0005,0.2586,0.0024
58,srad,9681.407,0:00:10,0.0005,0.2571,0.0024
60,srad,9347.268,0:00:09,0.0005,0.2517,0.0023
62,srad,9007.245,0:00:09,0.0005,0.2433,0.0023
64,srad,8666.597,0:00:09,0.0005,0.2378,0.0022
66,srad,8597.897,0:00:09,0.0005,0.2392,0.0022
68,srad,8402.190,0:00:08,0.0005,0.2362,0.0022
70,srad,8228.835,0:00:08,0.0005,0.2345,0.0022
72,srad,7978.597,0:00:08,0.0005,0.2310,0.0021
74,srad,7853.938,0:00:08,0.0005,0.2295,0.0021
76,srad,7640.102,0:00:08,0.0005,0.2265,0.0021
78,srad,7537.112,0:00:08,0.0005,0.2261,0.0021
80,srad,7389.171,0:00:07,0.0005,0.2237,0.0021
82,srad,7239.344,0:00:07,0.0005,0.2225,0.0021
84,srad,7046.814,0:00:07,0.0005,0.2190,0.0020
86,srad,6942.240,0:00:07,0.0004,0.2138,0.0020
88,srad,6810.227,0:00:07,0.0003,0.1566,0.0015
