Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,422749.681,0:07:03,0.0050,2.3903,0.0222
4,leukocyte,221282.254,0:03:41,0.0030,1.4326,0.0133
6,leukocyte,156087.351,0:02:36,0.0023,1.0882,0.0101
8,leukocyte,134091.783,0:02:14,0.0020,0.9729,0.0091
10,leukocyte,111181.697,0:01:51,0.0018,0.8511,0.0079
12,leukocyte,90569.502,0:01:31,0.0015,0.7400,0.0069
14,leukocyte,90195.835,0:01:30,0.0015,0.7323,0.0068
16,leukocyte,85991.512,0:01:26,0.0015,0.7115,0.0066
18,leukocyte,68741.647,0:01:09,0.0012,0.5936,0.0055
20,leukocyte,68787.839,0:01:09,0.0013,0.6196,0.0058
22,leukocyte,66531.634,0:01:07,0.0013,0.6093,0.0057
24,leukocyte,65913.935,0:01:06,0.0013,0.6107,0.0057
26,leukocyte,63394.793,0:01:03,0.0012,0.5962,0.0055
28,leukocyte,64908.309,0:01:05,0.0013,0.6097,0.0057
30,leukocyte,65757.765,0:01:06,0.0012,0.5990,0.0056
32,leukocyte,62041.789,0:01:02,0.0012,0.5779,0.0054
34,leukocyte,58967.915,0:00:59,0.0012,0.5590,0.0052
36,leukocyte,41149.911,0:00:41,0.0010,0.4657,0.0043
38,leukocyte,41148.525,0:00:41,0.0010,0.4739,0.0044
40,leukocyte,43229.935,0:00:43,0.0010,0.4810,0.0045
42,leukocyte,44807.311,0:00:45,0.0010,0.4875,0.0045
44,leukocyte,44369.921,0:00:44,0.0010,0.4815,0.0045
46,leukocyte,41138.136,0:00:41,0.0010,0.4728,0.0044
48,leukocyte,42698.012,0:00:43,0.0010,0.4766,0.0044
50,leukocyte,44407.210,0:00:44,0.0010,0.4879,0.0045
52,leukocyte,42212.126,0:00:42,0.0010,0.4799,0.0045
54,leukocyte,41490.224,0:00:41,0.0010,0.4713,0.0044
56,leukocyte,40824.207,0:00:41,0.0010,0.4730,0.0044
58,leukocyte,41635.107,0:00:42,0.0010,0.4742,0.0044
60,leukocyte,39629.901,0:00:40,0.0010,0.4641,0.0043
62,leukocyte,42014.802,0:00:42,0.0010,0.4781,0.0044
64,leukocyte,40630.675,0:00:41,0.0010,0.4721,0.0044
66,leukocyte,45846.125,0:00:46,0.0010,0.4953,0.0046
68,leukocyte,50436.469,0:00:50,0.0011,0.5261,0.0049
70,leukocyte,45335.157,0:00:45,0.0010,0.4959,0.0046
72,leukocyte,51628.061,0:00:52,0.0011,0.5298,0.0049
74,leukocyte,54642.080,0:00:55,0.0011,0.5472,0.0051
76,leukocyte,53672.500,0:00:54,0.0011,0.5390,0.0050
78,leukocyte,53482.645,0:00:53,0.0011,0.5400,0.0050
80,leukocyte,43448.080,0:00:43,0.0010,0.4826,0.0045
82,leukocyte,43050.254,0:00:43,0.0010,0.4826,0.0045
84,leukocyte,58800.972,0:00:59,0.0012,0.5673,0.0053
86,leukocyte,57567.052,0:00:58,0.0012,0.5615,0.0052
88,leukocyte,48540.841,0:00:49,0.0011,0.5085,0.0047
