Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,117342.124,0:01:57,0.0038,0.3785,0.0035
4,cfd,61724.646,0:01:02,0.0021,0.2091,0.0019
6,cfd,44033.142,0:00:44,0.0016,0.1529,0.0014
8,cfd,33992.821,0:00:34,0.0012,0.1215,0.0011
10,cfd,28698.167,0:00:29,0.0011,0.1051,0.0010
12,cfd,24947.977,0:00:25,0.0009,0.0929,0.0009
14,cfd,22308.805,0:00:22,0.0009,0.0843,0.0008
16,cfd,20347.801,0:00:20,0.0008,0.0776,0.0007
18,cfd,18722.650,0:00:19,0.0007,0.0719,0.0007
20,cfd,17041.004,0:00:17,0.0007,0.0654,0.0006
22,cfd,15858.028,0:00:16,0.0006,0.0631,0.0006
24,cfd,14506.681,0:00:15,0.0006,0.0591,0.0005
26,cfd,13463.186,0:00:13,0.0006,0.0547,0.0005
28,cfd,12671.761,0:00:13,0.0005,0.0532,0.0005
30,cfd,12257.685,0:00:12,0.0005,0.0522,0.0005
32,cfd,11521.602,0:00:12,0.0005,0.0490,0.0005
34,cfd,10991.852,0:00:11,0.0005,0.0460,0.0004
36,cfd,10452.096,0:00:10,0.0005,0.0466,0.0004
38,cfd,10104.292,0:00:10,0.0005,0.0457,0.0004
40,cfd,9539.933,0:00:10,0.0004,0.0426,0.0004
42,cfd,9370.717,0:00:09,0.0004,0.0418,0.0004
44,cfd,9014.867,0:00:09,0.0004,0.0395,0.0004
46,cfd,8979.371,0:00:09,0.0004,0.0402,0.0004
48,cfd,8918.048,0:00:09,0.0004,0.0404,0.0004
50,cfd,8811.973,0:00:09,0.0004,0.0435,0.0004
52,cfd,8467.785,0:00:08,0.0004,0.0427,0.0004
54,cfd,8384.248,0:00:08,0.0004,0.0427,0.0004
56,cfd,8024.491,0:00:08,0.0004,0.0414,0.0004
58,cfd,7926.151,0:00:08,0.0004,0.0406,0.0004
60,cfd,7736.645,0:00:08,0.0004,0.0390,0.0004
62,cfd,7521.751,0:00:08,0.0004,0.0374,0.0003
64,cfd,7448.640,0:00:07,0.0004,0.0368,0.0003
66,cfd,7344.341,0:00:07,0.0004,0.0361,0.0003
68,cfd,7279.581,0:00:07,0.0004,0.0356,0.0003
70,cfd,7308.661,0:00:07,0.0004,0.0364,0.0003
72,cfd,7146.107,0:00:07,0.0004,0.0346,0.0003
74,cfd,6983.499,0:00:07,0.0003,0.0334,0.0003
76,cfd,6825.826,0:00:07,0.0004,0.0370,0.0003
78,cfd,6685.279,0:00:07,0.0004,0.0366,0.0003
80,cfd,6629.189,0:00:07,0.0004,0.0361,0.0003
82,cfd,6805.272,0:00:07,0.0004,0.0370,0.0003
84,cfd,6346.189,0:00:06,0.0004,0.0358,0.0003
86,cfd,6293.986,0:00:06,0.0004,0.0358,0.0003
88,cfd,6319.531,0:00:06,0.0004,0.0361,0.0003
