Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,24767.812,0:00:25,0.0008,0.3956,0.0037
4,backprop,19301.838,0:00:19,0.0006,0.3101,0.0029
6,backprop,18525.572,0:00:19,0.0006,0.2991,0.0028
8,backprop,16824.219,0:00:17,0.0006,0.2737,0.0025
10,backprop,16686.288,0:00:17,0.0006,0.2701,0.0025
12,backprop,16691.138,0:00:17,0.0006,0.2695,0.0025
14,backprop,16825.098,0:00:17,0.0006,0.2705,0.0025
16,backprop,15540.319,0:00:16,0.0005,0.2509,0.0023
18,backprop,15868.378,0:00:16,0.0005,0.2565,0.0024
20,backprop,15445.234,0:00:15,0.0005,0.2497,0.0023
22,backprop,15400.321,0:00:15,0.0005,0.2490,0.0023
24,backprop,15576.368,0:00:16,0.0005,0.2517,0.0023
26,backprop,15440.404,0:00:15,0.0005,0.2500,0.0023
28,backprop,16050.543,0:00:16,0.0005,0.2603,0.0024
30,backprop,15617.995,0:00:16,0.0005,0.2526,0.0023
32,backprop,15429.377,0:00:15,0.0005,0.2496,0.0023
34,backprop,15487.429,0:00:15,0.0005,0.2504,0.0023
36,backprop,15466.169,0:00:15,0.0005,0.2501,0.0023
38,backprop,15405.002,0:00:15,0.0005,0.2492,0.0023
40,backprop,15606.860,0:00:16,0.0005,0.2525,0.0023
42,backprop,15657.735,0:00:16,0.0005,0.2531,0.0024
44,backprop,15421.573,0:00:15,0.0005,0.2495,0.0023
46,backprop,15345.127,0:00:15,0.0005,0.2485,0.0023
48,backprop,15389.188,0:00:15,0.0005,0.2490,0.0023
50,backprop,15390.634,0:00:15,0.0005,0.2492,0.0023
52,backprop,15468.642,0:00:15,0.0005,0.2503,0.0023
54,backprop,15426.973,0:00:15,0.0005,0.2506,0.0023
56,backprop,15470.360,0:00:15,0.0005,0.2507,0.0023
58,backprop,15434.798,0:00:15,0.0005,0.2505,0.0023
60,backprop,15814.032,0:00:16,0.0005,0.2562,0.0024
62,backprop,15506.382,0:00:16,0.0005,0.2516,0.0023
64,backprop,15428.389,0:00:15,0.0005,0.2510,0.0023
66,backprop,15404.263,0:00:15,0.0005,0.2503,0.0023
68,backprop,15396.310,0:00:15,0.0005,0.2502,0.0023
70,backprop,15440.182,0:00:15,0.0005,0.2508,0.0023
72,backprop,15534.473,0:00:16,0.0005,0.2525,0.0023
74,backprop,15427.936,0:00:15,0.0005,0.2505,0.0023
76,backprop,15431.298,0:00:15,0.0005,0.2505,0.0023
78,backprop,15397.231,0:00:15,0.0005,0.2500,0.0023
80,backprop,15838.374,0:00:16,0.0005,0.2569,0.0024
82,backprop,15703.733,0:00:16,0.0005,0.2549,0.0024
84,backprop,15369.635,0:00:15,0.0005,0.2497,0.0023
86,backprop,15437.277,0:00:15,0.0005,0.2510,0.0023
88,backprop,15370.567,0:00:15,0.0005,0.2507,0.0023
