Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,275248.053,0:04:35,0.0090,4.3351,0.0403
4,kmeans,139869.394,0:02:20,0.0048,2.3289,0.0217
6,kmeans,98871.945,0:01:39,0.0035,1.6684,0.0155
8,kmeans,76469.773,0:01:16,0.0028,1.3473,0.0125
10,kmeans,63230.705,0:01:03,0.0024,1.1411,0.0106
12,kmeans,54557.957,0:00:55,0.0021,1.0046,0.0093
14,kmeans,48625.077,0:00:49,0.0019,0.9085,0.0085
16,kmeans,44054.170,0:00:44,0.0017,0.8309,0.0077
18,kmeans,40145.151,0:00:40,0.0016,0.7649,0.0071
20,kmeans,36232.727,0:00:36,0.0015,0.7081,0.0066
22,kmeans,32904.545,0:00:33,0.0014,0.6583,0.0061
24,kmeans,30281.780,0:00:30,0.0013,0.6185,0.0058
26,kmeans,27978.420,0:00:28,0.0012,0.5836,0.0054
28,kmeans,26163.484,0:00:26,0.0012,0.5576,0.0052
30,kmeans,24390.210,0:00:24,0.0011,0.5308,0.0049
32,kmeans,22957.471,0:00:23,0.0011,0.5057,0.0047
34,kmeans,21677.637,0:00:22,0.0010,0.4890,0.0045
36,kmeans,20613.317,0:00:21,0.0010,0.4722,0.0044
38,kmeans,19538.304,0:00:20,0.0010,0.4572,0.0043
40,kmeans,18583.970,0:00:19,0.0009,0.4402,0.0041
42,kmeans,17797.454,0:00:18,0.0009,0.4298,0.0040
44,kmeans,17057.295,0:00:17,0.0009,0.4186,0.0039
46,kmeans,16287.964,0:00:16,0.0009,0.4132,0.0038
48,kmeans,15789.272,0:00:16,0.0008,0.4085,0.0038
50,kmeans,15131.955,0:00:15,0.0008,0.3974,0.0037
52,kmeans,14760.425,0:00:15,0.0008,0.3908,0.0036
54,kmeans,14049.094,0:00:14,0.0008,0.3784,0.0035
56,kmeans,13777.201,0:00:14,0.0008,0.3759,0.0035
58,kmeans,13196.242,0:00:13,0.0008,0.3644,0.0034
60,kmeans,12920.902,0:00:13,0.0007,0.3533,0.0033
62,kmeans,12612.649,0:00:13,0.0007,0.3499,0.0033
64,kmeans,12412.991,0:00:12,0.0007,0.3479,0.0032
66,kmeans,11942.491,0:00:12,0.0007,0.3395,0.0032
68,kmeans,11595.652,0:00:12,0.0007,0.3333,0.0031
70,kmeans,11313.228,0:00:11,0.0007,0.3304,0.0031
72,kmeans,11196.350,0:00:11,0.0007,0.3291,0.0031
74,kmeans,10782.155,0:00:11,0.0007,0.3177,0.0030
76,kmeans,10763.794,0:00:11,0.0007,0.3198,0.0030
78,kmeans,10260.876,0:00:10,0.0006,0.3100,0.0029
80,kmeans,10146.927,0:00:10,0.0006,0.3094,0.0029
82,kmeans,9859.991,0:00:10,0.0006,0.3048,0.0028
84,kmeans,9831.643,0:00:10,0.0006,0.3068,0.0029
86,kmeans,9462.375,0:00:09,0.0006,0.2989,0.0028
88,kmeans,9397.222,0:00:09,0.0006,0.2998,0.0028
