Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,275147.763,0:04:35,0.0090,4.3291,0.0403
4,kmeans,139837.193,0:02:20,0.0048,2.3278,0.0217
6,kmeans,98716.721,0:01:39,0.0035,1.6920,0.0157
8,kmeans,76467.877,0:01:16,0.0028,1.3496,0.0126
10,kmeans,63250.329,0:01:03,0.0024,1.1438,0.0106
12,kmeans,54625.648,0:00:55,0.0021,1.0068,0.0094
14,kmeans,48470.190,0:00:48,0.0019,0.9083,0.0084
16,kmeans,43945.864,0:00:44,0.0017,0.8293,0.0077
18,kmeans,40029.256,0:00:40,0.0016,0.7638,0.0071
20,kmeans,36219.161,0:00:36,0.0015,0.7074,0.0066
22,kmeans,32890.192,0:00:33,0.0014,0.6577,0.0061
24,kmeans,30280.330,0:00:30,0.0013,0.6191,0.0058
26,kmeans,28019.019,0:00:28,0.0012,0.5843,0.0054
28,kmeans,26125.541,0:00:26,0.0012,0.5557,0.0052
30,kmeans,24377.187,0:00:24,0.0011,0.5293,0.0049
32,kmeans,22994.437,0:00:23,0.0011,0.5054,0.0047
34,kmeans,21703.292,0:00:22,0.0010,0.4888,0.0045
36,kmeans,20581.060,0:00:21,0.0010,0.4702,0.0044
38,kmeans,19539.671,0:00:20,0.0009,0.4555,0.0042
40,kmeans,18586.332,0:00:19,0.0009,0.4405,0.0041
42,kmeans,17733.393,0:00:18,0.0009,0.4278,0.0040
44,kmeans,17036.663,0:00:17,0.0009,0.4171,0.0039
46,kmeans,16286.633,0:00:16,0.0009,0.4120,0.0038
48,kmeans,15779.392,0:00:16,0.0008,0.4084,0.0038
50,kmeans,15134.839,0:00:15,0.0008,0.3975,0.0037
52,kmeans,14750.652,0:00:15,0.0008,0.3910,0.0036
54,kmeans,14022.015,0:00:14,0.0008,0.3781,0.0035
56,kmeans,13701.947,0:00:14,0.0008,0.3743,0.0035
58,kmeans,13201.913,0:00:13,0.0008,0.3645,0.0034
60,kmeans,12961.387,0:00:13,0.0007,0.3561,0.0033
62,kmeans,12678.203,0:00:13,0.0007,0.3510,0.0033
64,kmeans,12405.143,0:00:12,0.0007,0.3478,0.0032
66,kmeans,11936.367,0:00:12,0.0007,0.3395,0.0032
68,kmeans,11669.381,0:00:12,0.0007,0.3360,0.0031
70,kmeans,11301.343,0:00:11,0.0007,0.3297,0.0031
72,kmeans,11263.459,0:00:11,0.0007,0.3312,0.0031
74,kmeans,10777.638,0:00:11,0.0007,0.3181,0.0030
76,kmeans,10716.947,0:00:11,0.0007,0.3191,0.0030
78,kmeans,10347.072,0:00:10,0.0006,0.3104,0.0029
80,kmeans,10209.439,0:00:10,0.0006,0.3109,0.0029
82,kmeans,9746.002,0:00:10,0.0006,0.3008,0.0028
84,kmeans,9828.998,0:00:10,0.0006,0.3070,0.0029
86,kmeans,9341.042,0:00:09,0.0006,0.2955,0.0027
88,kmeans,9352.453,0:00:09,0.0006,0.2981,0.0028
