Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,118600.935,0:01:59,0.0039,1.8741,0.0174
4,cfd,61583.741,0:01:02,0.0021,1.0181,0.0095
6,cfd,43360.643,0:00:43,0.0015,0.7338,0.0068
8,cfd,34146.430,0:00:34,0.0012,0.5957,0.0055
10,cfd,28600.001,0:00:29,0.0011,0.5106,0.0048
12,cfd,24877.092,0:00:25,0.0009,0.4518,0.0042
14,cfd,22380.135,0:00:22,0.0009,0.4125,0.0038
16,cfd,20676.620,0:00:21,0.0008,0.3846,0.0036
18,cfd,18605.678,0:00:19,0.0007,0.3497,0.0033
20,cfd,17108.752,0:00:17,0.0007,0.3216,0.0030
22,cfd,15588.868,0:00:16,0.0006,0.3018,0.0028
24,cfd,14474.186,0:00:14,0.0006,0.2885,0.0027
26,cfd,13724.134,0:00:14,0.0006,0.2747,0.0026
28,cfd,12950.345,0:00:13,0.0005,0.2553,0.0024
30,cfd,12071.246,0:00:12,0.0005,0.2517,0.0023
32,cfd,11582.109,0:00:12,0.0005,0.2416,0.0022
34,cfd,10961.071,0:00:11,0.0005,0.2231,0.0021
36,cfd,10419.905,0:00:10,0.0005,0.2262,0.0021
38,cfd,10048.805,0:00:10,0.0005,0.2229,0.0021
40,cfd,9626.173,0:00:10,0.0004,0.2099,0.0020
42,cfd,9291.085,0:00:09,0.0004,0.2004,0.0019
44,cfd,8975.579,0:00:09,0.0004,0.1908,0.0018
46,cfd,8995.402,0:00:09,0.0004,0.1970,0.0018
48,cfd,8882.111,0:00:09,0.0004,0.2139,0.0020
50,cfd,8724.655,0:00:09,0.0004,0.2118,0.0020
52,cfd,8590.327,0:00:09,0.0004,0.2100,0.0020
54,cfd,8401.504,0:00:08,0.0004,0.2079,0.0019
56,cfd,8060.328,0:00:08,0.0004,0.2018,0.0019
58,cfd,7826.512,0:00:08,0.0004,0.1949,0.0018
60,cfd,7669.024,0:00:08,0.0004,0.1888,0.0018
62,cfd,7529.747,0:00:08,0.0004,0.1815,0.0017
64,cfd,7322.089,0:00:07,0.0004,0.1750,0.0016
66,cfd,7220.371,0:00:07,0.0004,0.1717,0.0016
68,cfd,7362.242,0:00:07,0.0004,0.1772,0.0016
70,cfd,7231.173,0:00:07,0.0004,0.1746,0.0016
72,cfd,6887.077,0:00:07,0.0003,0.1610,0.0015
74,cfd,7053.786,0:00:07,0.0003,0.1671,0.0016
76,cfd,6913.390,0:00:07,0.0003,0.1636,0.0015
78,cfd,6869.845,0:00:07,0.0004,0.1815,0.0017
80,cfd,6533.036,0:00:07,0.0004,0.1770,0.0016
82,cfd,6542.004,0:00:07,0.0004,0.1789,0.0017
84,cfd,6395.910,0:00:06,0.0004,0.1740,0.0016
86,cfd,6282.460,0:00:06,0.0004,0.1750,0.0016
88,cfd,6370.825,0:00:06,0.0004,0.1783,0.0017
