Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,148814.911,0:02:29,0.0049,2.3396,0.0218
4,srad,74279.894,0:01:14,0.0026,1.2288,0.0114
6,srad,52381.081,0:00:52,0.0019,0.8904,0.0083
8,srad,42739.974,0:00:43,0.0015,0.7452,0.0069
10,srad,34232.763,0:00:34,0.0013,0.6122,0.0057
12,srad,29295.665,0:00:29,0.0011,0.5347,0.0050
14,srad,26419.236,0:00:26,0.0010,0.4898,0.0046
16,srad,24999.969,0:00:25,0.0010,0.4680,0.0044
18,srad,22782.193,0:00:23,0.0009,0.4326,0.0040
20,srad,21035.370,0:00:21,0.0008,0.4073,0.0038
22,srad,19351.712,0:00:19,0.0008,0.3837,0.0036
24,srad,17953.766,0:00:18,0.0008,0.3623,0.0034
26,srad,16968.490,0:00:17,0.0007,0.3470,0.0032
28,srad,16349.799,0:00:16,0.0007,0.3420,0.0032
30,srad,15464.960,0:00:15,0.0007,0.3303,0.0031
32,srad,14525.617,0:00:15,0.0007,0.3188,0.0030
34,srad,14616.331,0:00:15,0.0007,0.3213,0.0030
36,srad,14082.523,0:00:14,0.0007,0.3135,0.0029
38,srad,13490.384,0:00:13,0.0006,0.3056,0.0028
40,srad,13201.461,0:00:13,0.0006,0.3030,0.0028
42,srad,12712.877,0:00:13,0.0006,0.2970,0.0028
44,srad,12344.434,0:00:12,0.0006,0.2918,0.0027
46,srad,11820.020,0:00:12,0.0006,0.2883,0.0027
48,srad,11406.298,0:00:11,0.0006,0.2840,0.0026
50,srad,10966.454,0:00:11,0.0006,0.2729,0.0025
52,srad,10604.454,0:00:11,0.0006,0.2701,0.0025
54,srad,10337.500,0:00:10,0.0006,0.2672,0.0025
56,srad,9855.901,0:00:10,0.0005,0.2594,0.0024
58,srad,9632.988,0:00:10,0.0005,0.2567,0.0024
60,srad,9325.675,0:00:09,0.0005,0.2510,0.0023
62,srad,9048.650,0:00:09,0.0005,0.2454,0.0023
64,srad,8767.013,0:00:09,0.0005,0.2415,0.0022
66,srad,8618.566,0:00:09,0.0005,0.2397,0.0022
68,srad,8441.467,0:00:08,0.0005,0.2374,0.0022
70,srad,8186.515,0:00:08,0.0005,0.2337,0.0022
72,srad,8015.123,0:00:08,0.0005,0.2312,0.0022
74,srad,7801.214,0:00:08,0.0005,0.2291,0.0021
76,srad,7681.685,0:00:08,0.0005,0.2277,0.0021
78,srad,7540.640,0:00:08,0.0005,0.2264,0.0021
80,srad,7322.749,0:00:07,0.0005,0.2226,0.0021
82,srad,7237.392,0:00:07,0.0005,0.2224,0.0021
84,srad,7009.067,0:00:07,0.0005,0.2170,0.0020
86,srad,6919.630,0:00:07,0.0004,0.2125,0.0020
88,srad,6883.512,0:00:07,0.0005,0.2174,0.0020
