Treads,time_seconds,Time,Energy,CO2eq,travelled
2,3.24482,0:00:03,0.0001,0.0668,0.0006
4,1.78057,0:00:02,0.0001,0.0409,0.0004
6,1.29070,0:00:01,0.0001,0.0325,0.0003
8,1.09982,0:00:01,0.0001,0.0287,0.0003
10,0.87476,0:00:01,0.0000,0.0218,0.0002
12,0.77972,0:00:01,0.0000,0.0000,0.0000
14,0.61621,0:00:01,0.0000,0.0000,0.0000
16,0.52964,0:00:01,0.0000,0.0000,0.0000
18,0.62945,0:00:01,0.0000,0.0000,0.0000
20,0.55289,0:00:01,0.0000,0.0000,0.0000
22,0.58216,0:00:01,0.0000,0.0000,0.0000
24,0.72364,0:00:01,0.0000,0.0000,0.0000
26,0.59766,0:00:01,0.0000,0.0000,0.0000
28,0.55983,0:00:01,0.0000,0.0000,0.0000
30,0.55845,0:00:01,0.0000,0.0000,0.0000
32,0.50732,0:00:01,0.0000,0.0000,0.0000
34,0.48822,0:00:00,0.0000,0.0000,0.0000
36,0.46314,0:00:00,0.0000,0.0000,0.0000
38,0.43366,0:00:00,0.0000,0.0000,0.0000
40,0.55122,0:00:01,0.0000,0.0000,0.0000
42,0.41155,0:00:00,0.0000,0.0000,0.0000
44,0.42941,0:00:00,0.0000,0.0000,0.0000
46,0.44240,0:00:00,0.0000,0.0000,0.0000
48,0.38351,0:00:00,0.0000,0.0000,0.0000
50,0.42053,0:00:00,0.0000,0.0000,0.0000
52,0.43112,0:00:00,0.0000,0.0000,0.0000
54,0.43347,0:00:00,0.0000,0.0000,0.0000
56,0.58185,0:00:01,0.0000,0.0000,0.0000
58,0.44530,0:00:00,0.0000,0.0000,0.0000
60,0.46409,0:00:00,0.0000,0.0000,0.0000
62,0.61949,0:00:01,0.0000,0.0000,0.0000
64,0.40612,0:00:00,0.0000,0.0000,0.0000
66,0.39725,0:00:00,0.0000,0.0000,0.0000
68,0.53407,0:00:01,0.0000,0.0000,0.0000
70,0.41430,0:00:00,0.0000,0.0000,0.0000
72,0.44457,0:00:00,0.0000,0.0000,0.0000
74,0.46044,0:00:00,0.0000,0.0000,0.0000
76,0.43370,0:00:00,0.0000,0.0000,0.0000
78,0.44620,0:00:00,0.0000,0.0000,0.0000
80,0.43967,0:00:00,0.0000,0.0000,0.0000
82,0.68359,0:00:01,0.0000,0.0000,0.0000
84,0.48707,0:00:00,0.0000,0.0000,0.0000
86,0.41111,0:00:00,0.0000,0.0000,0.0000
88,0.70956,0:00:01,0.0000,0.0000,0.0000
