 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2         3,25931 0:00:03  0,0001 0,0671               0,0006
      4         1,79021 0:00:02  0,0001 0,0409               0,0004
      6         1,21459 0:00:01  0,0001 0,0305               0,0003
      8         1,04411 0:00:01  0,0001 0,0273               0,0003
     10         0,88230 0:00:01  0,0000 0,0218               0,0002
     12         0,72232 0:00:01  0,0000 0,0000               0,0000
     14         0,65607 0:00:01  0,0000 0,0000               0,0000
     16         0,54684 0:00:01  0,0000 0,0000               0,0000
     18         0,56515 0:00:01  0,0000 0,0000               0,0000
     20         0,54200 0:00:01  0,0000 0,0000               0,0000
     22         0,54376 0:00:01  0,0000 0,0000               0,0000
     24         0,65479 0:00:01  0,0000 0,0000               0,0000
     26         0,57852 0:00:01  0,0000 0,0000               0,0000
     28         0,58493 0:00:01  0,0000 0,0000               0,0000
     30         0,51044 0:00:01  0,0000 0,0000               0,0000
     32         0,51987 0:00:01  0,0000 0,0000               0,0000
     34         0,48694 0:00:00  0,0000 0,0000               0,0000
     36         0,44758 0:00:00  0,0000 0,0000               0,0000
     38         0,45597 0:00:00  0,0000 0,0000               0,0000
     40         0,45239 0:00:00  0,0000 0,0000               0,0000
     42         0,40446 0:00:00  0,0000 0,0000               0,0000
     44         0,42232 0:00:00  0,0000 0,0000               0,0000
     46         0,46742 0:00:00  0,0000 0,0000               0,0000
     48         0,45400 0:00:00  0,0000 0,0000               0,0000
     50         0,60459 0:00:01  0,0000 0,0000               0,0000
     52         0,38645 0:00:00  0,0000 0,0000               0,0000
     54         0,39674 0:00:00  0,0000 0,0000               0,0000
     56         0,38218 0:00:00  0,0000 0,0000               0,0000
     58         0,45223 0:00:00  0,0000 0,0000               0,0000
     60         0,37827 0:00:00  0,0000 0,0000               0,0000
     62         0,38633 0:00:00  0,0000 0,0000               0,0000
     64         0,44791 0:00:00  0,0000 0,0000               0,0000
     66         0,42740 0:00:00  0,0000 0,0000               0,0000
     68         0,42016 0:00:00  0,0000 0,0000               0,0000
     70         0,43361 0:00:00  0,0000 0,0000               0,0000
     72         0,40165 0:00:00  0,0000 0,0000               0,0000
     74         0,40248 0:00:00  0,0000 0,0000               0,0000
     76         0,49800 0:00:01  0,0000 0,0000               0,0000
     78         0,60187 0:00:01  0,0000 0,0000               0,0000
     80         0,68823 0:00:01  0,0000 0,0000               0,0000
     82         0,49317 0:00:01  0,0000 0,0000               0,0000
     84         0,45630 0:00:00  0,0000 0,0000               0,0000
     86         0,48604 0:00:00  0,0000 0,0000               0,0000
     88         0,46220 0:00:00  0,0000 0,0000               0,0000
