 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2       47,282026 0:00:47  0,0020 0,9441               0,0088
      4       35,579673 0:00:36  0,0014 0,6701               0,0062
      6       33,233138 0:00:33  0,0012 0,5892               0,0055
      8       32,719890 0:00:33  0,0013 0,5953               0,0055
     10       30,177676 0:00:30  0,0013 0,6004               0,0056
     12       30,565208 0:00:31  0,0013 0,6152               0,0057
     14       30,730226 0:00:31  0,0013 0,6312               0,0059
     16       30,945255 0:00:31  0,0013 0,6110               0,0057
     18       30,962972 0:00:31  0,0013 0,6171               0,0057
     20       30,665345 0:00:31  0,0013 0,6238               0,0058
     22       30,153984 0:00:30  0,0015 0,6895               0,0064
     24       30,954605 0:00:31  0,0013 0,6410               0,0060
     26       31,493848 0:00:32  0,0014 0,6524               0,0061
     28       32,195959 0:00:32  0,0014 0,6668               0,0062
     30       33,003282 0:00:33  0,0014 0,6750               0,0063
     32       31,185226 0:00:31  0,0014 0,6442               0,0060
     34       32,595150 0:00:33  0,0014 0,6737               0,0063
     36       33,060847 0:00:33  0,0014 0,6862               0,0064
     38       32,497899 0:00:33  0,0014 0,6761               0,0063
     40       32,952474 0:00:33  0,0014 0,6739               0,0063
     42       33,440266 0:00:33  0,0014 0,6822               0,0063
     44       33,360241 0:00:33  0,0015 0,7001               0,0065
     46       33,459962 0:00:33  0,0015 0,7228               0,0067
     48       34,093165 0:00:34  0,0016 0,7621               0,0071
     50       34,043347 0:00:34  0,0018 0,8680               0,0081
     52       34,302882 0:00:34  0,0019 0,8900               0,0083
     54       35,414324 0:00:35  0,0020 0,9707               0,0090
     56       34,326461 0:00:34  0,0020 0,9701               0,0090
     58       33,966680 0:00:34  0,0019 0,9160               0,0085
     60       35,345019 0:00:35  0,0022 1,0436               0,0097
     62       35,412694 0:00:35  0,0022 1,0536               0,0098
     64       34,764358 0:00:35  0,0023 1,1159               0,0104
     66       35,672519 0:00:36  0,0022 1,0264               0,0095
     68       36,024539 0:00:36  0,0022 1,0547               0,0098
     70       36,110056 0:00:36  0,0022 1,0526               0,0098
     72       35,894674 0:00:36  0,0021 1,0143               0,0094
     74       35,240573 0:00:35  0,0021 1,0083               0,0094
     76       36,614003 0:00:37  0,0023 1,0988               0,0102
     78       36,205635 0:00:36  0,0022 1,0503               0,0098
     80       35,879184 0:00:36  0,0021 1,0041               0,0093
     82       36,327162 0:00:36  0,0023 1,0734               0,0100
     84       36,658303 0:00:37  0,0023 1,1103               0,0103
     86       36,107518 0:00:36  0,0022 1,0435               0,0097
     88       36,331745 0:00:36  0,0021 0,9885               0,0092
