 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2         2,80348 0:00:03  0,0001 0,0163               0,0002
      4         1,44893 0:00:01  0,0001 0,0095               0,0001
      6         1,02567 0:00:01  0,0001 0,0073               0,0001
      8         0,84895 0:00:01  0,0000 0,0056               0,0001
     10         0,73523 0:00:01  0,0000 0,0000               0,0000
     12         0,61188 0:00:01  0,0000 0,0000               0,0000
     14         0,54682 0:00:01  0,0000 0,0000               0,0000
     16         0,50835 0:00:01  0,0000 0,0000               0,0000
     18         0,50034 0:00:01  0,0000 0,0000               0,0000
     20         0,55505 0:00:01  0,0000 0,0000               0,0000
     22         0,59225 0:00:01  0,0000 0,0000               0,0000
     24         0,67087 0:00:01  0,0000 0,0000               0,0000
     26         0,63413 0:00:01  0,0000 0,0000               0,0000
     28         0,60142 0:00:01  0,0000 0,0000               0,0000
     30         0,56602 0:00:01  0,0000 0,0000               0,0000
     32         0,53920 0:00:01  0,0000 0,0000               0,0000
     34         0,53253 0:00:01  0,0000 0,0000               0,0000
     36         0,52106 0:00:01  0,0000 0,0000               0,0000
     38         0,50318 0:00:01  0,0000 0,0000               0,0000
     40         0,48946 0:00:00  0,0000 0,0000               0,0000
     42         0,48592 0:00:00  0,0000 0,0000               0,0000
     44         0,49804 0:00:01  0,0000 0,0000               0,0000
     46         0,47733 0:00:00  0,0000 0,0000               0,0000
     48         0,47009 0:00:00  0,0000 0,0000               0,0000
     50         0,47571 0:00:00  0,0000 0,0000               0,0000
     52         0,45496 0:00:00  0,0000 0,0000               0,0000
     54         0,43078 0:00:00  0,0000 0,0000               0,0000
     56         0,42076 0:00:00  0,0000 0,0000               0,0000
     58         0,56450 0:00:01  0,0000 0,0000               0,0000
     60         0,39013 0:00:00  0,0000 0,0000               0,0000
     62         0,42611 0:00:00  0,0000 0,0000               0,0000
     64         0,39848 0:00:00  0,0000 0,0000               0,0000
     66         0,41470 0:00:00  0,0000 0,0000               0,0000
     68         0,40383 0:00:00  0,0000 0,0000               0,0000
     70         0,34779 0:00:00  0,0000 0,0000               0,0000
     72         0,42807 0:00:00  0,0000 0,0000               0,0000
     74         0,44743 0:00:00  0,0000 0,0000               0,0000
     76         0,48685 0:00:00  0,0000 0,0000               0,0000
     78         0,32447 0:00:00  0,0000 0,0000               0,0000
     80         0,31293 0:00:00  0,0000 0,0000               0,0000
     82         0,30836 0:00:00  0,0000 0,0000               0,0000
     84         0,34221 0:00:00  0,0000 0,0000               0,0000
     86         0,41714 0:00:00  0,0000 0,0000               0,0000
     88         0,38803 0:00:00  0,0000 0,0000               0,0000
