 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2         2,69039 0:00:03  0,0001 0,0528               0,0005
      4         1,45230 0:00:01  0,0001 0,0321               0,0003
      6         1,02705 0:00:01  0,0001 0,0246               0,0002
      8         0,81828 0:00:01  0,0000 0,0181               0,0002
     10         0,69360 0:00:01  0,0000 0,0000               0,0000
     12         0,65227 0:00:01  0,0000 0,0000               0,0000
     14         0,55060 0:00:01  0,0000 0,0000               0,0000
     16         0,53720 0:00:01  0,0000 0,0000               0,0000
     18         0,49416 0:00:01  0,0000 0,0000               0,0000
     20         0,54533 0:00:01  0,0000 0,0000               0,0000
     22         0,54957 0:00:01  0,0000 0,0000               0,0000
     24         0,68702 0:00:01  0,0000 0,0000               0,0000
     26         0,62563 0:00:01  0,0000 0,0000               0,0000
     28         0,59749 0:00:01  0,0000 0,0000               0,0000
     30         0,57023 0:00:01  0,0000 0,0000               0,0000
     32         0,55726 0:00:01  0,0000 0,0000               0,0000
     34         0,53214 0:00:01  0,0000 0,0000               0,0000
     36         0,52262 0:00:01  0,0000 0,0000               0,0000
     38         0,49291 0:00:00  0,0000 0,0000               0,0000
     40         0,48310 0:00:00  0,0000 0,0000               0,0000
     42         0,48518 0:00:00  0,0000 0,0000               0,0000
     44         0,50116 0:00:01  0,0000 0,0000               0,0000
     46         0,53828 0:00:01  0,0000 0,0000               0,0000
     48         0,49110 0:00:00  0,0000 0,0000               0,0000
     50         0,44415 0:00:00  0,0000 0,0000               0,0000
     52         0,44690 0:00:00  0,0000 0,0000               0,0000
     54         0,44779 0:00:00  0,0000 0,0000               0,0000
     56         0,56627 0:00:01  0,0000 0,0000               0,0000
     58         0,39844 0:00:00  0,0000 0,0000               0,0000
     60         0,38881 0:00:00  0,0000 0,0000               0,0000
     62         0,37436 0:00:00  0,0000 0,0000               0,0000
     64         0,37579 0:00:00  0,0000 0,0000               0,0000
     66         0,42214 0:00:00  0,0000 0,0000               0,0000
     68         0,44563 0:00:00  0,0000 0,0000               0,0000
     70         0,34617 0:00:00  0,0000 0,0000               0,0000
     72         0,33825 0:00:00  0,0000 0,0000               0,0000
     74         0,38898 0:00:00  0,0000 0,0000               0,0000
     76         0,32302 0:00:00  0,0000 0,0000               0,0000
     78         0,32260 0:00:00  0,0000 0,0000               0,0000
     80         0,30944 0:00:00  0,0000 0,0000               0,0000
     82         0,30495 0:00:00  0,0000 0,0000               0,0000
     84         0,31584 0:00:00  0,0000 0,0000               0,0000
     86         0,31998 0:00:00  0,0000 0,0000               0,0000
     88         0,31943 0:00:00  0,0000 0,0000               0,0000
