Treads|Time|Energy|CO2eq|travelled
2|0:05:34|0,0076|3,6299|0,0338
4|0:03:00|0,0045|2,1532|0,0200
6|0:02:12|0,0036|1,7150|0,0160
8|0:01:51|0,0032|1,5328|0,0143
10|0:02:21|0,0039|1,8503|0,0172
12|0:02:03|0,0035|1,6584|0,0154
14|0:01:52|0,0033|1,5581|0,0145
16|0:01:47|0,0032|1,5210|0,0141
