Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,139.67767,0:02:20,0.0032,0.3117,0.0029
4,ST,74.19560,0:01:14,0.0018,0.1796,0.0017
6,ST,53.81089,0:00:54,0.0014,0.1389,0.0013
8,ST,45.67483,0:00:46,0.0013,0.1237,0.0012
10,ST,42.69953,0:00:43,0.0012,0.1199,0.0011
12,ST,42.27064,0:00:42,0.0012,0.1223,0.0011
14,ST,42.47557,0:00:43,0.0013,0.1255,0.0012
16,ST,44.57215,0:00:45,0.0014,0.1343,0.0012
