Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,522.566528,0:08:45,0.0366,5.1878,0.0483
4,lbm,279.663147,0:04:43,0.0210,2.9836,0.0278
6,lbm,196.720001,0:03:20,0.0157,2.2293,0.0207
8,lbm,179.673279,0:03:02,0.0152,2.1567,0.0201
10,lbm,184.310059,0:03:08,0.0157,2.2244,0.0207
12,lbm,189.355621,0:03:13,0.0163,2.3057,0.0214
14,lbm,188.553055,0:03:12,0.0164,2.3206,0.0216
16,lbm,189.490875,0:03:12,0.0167,2.3624,0.0220
18,lbm,189.956833,0:03:12,0.0170,2.4149,0.0225
20,lbm,190.529251,0:03:13,0.0162,2.2934,0.0213
22,lbm,189.655319,0:03:13,0.0172,2.4345,0.0226
24,lbm,192.862015,0:03:15,0.0173,2.4581,0.0229
26,lbm,177.549500,0:03:00,0.0162,2.3004,0.0214
28,lbm,165.840958,0:02:49,0.0152,2.1560,0.0201
30,lbm,154.777878,0:02:38,0.0145,2.0555,0.0191
32,lbm,144.853836,0:02:28,0.0129,1.8318,0.0170
34,lbm,135.458405,0:02:18,0.0135,1.9181,0.0178
36,lbm,128.721069,0:02:11,0.0132,1.8736,0.0174
38,lbm,120.912506,0:02:03,0.0124,1.7544,0.0163
40,lbm,114.760117,0:01:57,0.0125,1.7671,0.0164
42,lbm,110.091225,0:01:53,0.0119,1.6862,0.0157
44,lbm,104.618477,0:01:48,0.0118,1.6718,0.0156
46,lbm,99.736206,0:01:42,0.0113,1.6027,0.0149
48,lbm,96.077805,0:01:38,0.0115,1.6302,0.0152
