Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,183.046478,0:03:03,0.0124,1.7618,0.0164
4,histo,968.870789,0:16:10,0.0668,9.4747,0.0881
6,histo,1248.734619,0:20:50,0.0881,12.4944,0.1162
8,histo,1533.743408,0:25:35,0.1102,15.6241,0.1453
10,histo,1438.462158,0:24:00,0.1055,14.9590,0.1392
12,histo,1576.549683,0:26:17,0.1160,16.4451,0.1530
14,histo,1675.066406,0:27:56,0.1268,17.9772,0.1672
16,histo,1801.681885,0:30:03,0.1370,19.4227,0.1807
18,histo,2077.471680,0:34:39,0.1617,22.9284,0.2133
20,histo,2113.839844,0:35:14,0.1666,23.6186,0.2197
22,histo,1996.523804,0:33:18,0.1574,22.3215,0.2076
24,histo,2016.411133,0:33:38,0.1588,22.5150,0.2094
26,histo,2858.833252,0:47:40,0.2319,32.8800,0.3059
28,histo,3156.680176,0:52:38,0.2598,36.8375,0.3427
30,histo,3197.483643,0:53:18,0.2673,37.8936,0.3525
32,histo,3168.594482,0:52:49,0.2689,38.1202,0.3546
34,histo,2990.262451,0:49:52,0.2547,36.1080,0.3359
36,histo,3583.806641,0:59:45,0.3124,44.2930,0.4120
38,histo,3520.035889,0:58:42,0.3121,44.2451,0.4116
40,histo,3575.261475,0:59:36,0.3191,45.2412,0.4208
42,histo,3772.408447,1:02:53,0.3436,48.7119,0.4531
44,histo,4194.735352,1:09:56,0.3919,55.5598,0.5168
46,histo,4268.202637,1:11:10,0.4003,56.7473,0.5279
48,histo,3718.593262,1:01:59,0.3439,48.7582,0.4536
