Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,75.342,0:01:16,0.0028,0.2718,0.0025
4,hotspot,39.480,0:00:40,0.0016,0.1539,0.0014
6,hotspot,26.844,0:00:28,0.0012,0.1132,0.0011
8,hotspot,21.502,0:00:22,0.0010,0.0963,0.0009
10,hotspot,17.118,0:00:18,0.0008,0.0819,0.0008
12,hotspot,14.927,0:00:16,0.0008,0.0746,0.0007
14,hotspot,12.919,0:00:14,0.0007,0.0656,0.0006
16,hotspot,11.694,0:00:12,0.0006,0.0589,0.0005
18,hotspot,10.638,0:00:11,0.0005,0.0538,0.0005
20,hotspot,9.790,0:00:11,0.0005,0.0500,0.0005
22,hotspot,9.268,0:00:10,0.0005,0.0477,0.0004
24,hotspot,8.780,0:00:10,0.0005,0.0462,0.0004
26,hotspot,8.262,0:00:09,0.0005,0.0445,0.0004
28,hotspot,7.879,0:00:09,0.0005,0.0444,0.0004
30,hotspot,7.515,0:00:08,0.0004,0.0438,0.0004
32,hotspot,7.149,0:00:08,0.0004,0.0430,0.0004
34,hotspot,6.913,0:00:08,0.0004,0.0431,0.0004
36,hotspot,6.719,0:00:07,0.0004,0.0430,0.0004
38,hotspot,6.535,0:00:08,0.0004,0.0437,0.0004
40,hotspot,6.399,0:00:07,0.0004,0.0433,0.0004
42,hotspot,6.262,0:00:07,0.0004,0.0412,0.0004
44,hotspot,6.198,0:00:07,0.0004,0.0407,0.0004
46,hotspot,6.102,0:00:07,0.0004,0.0403,0.0004
48,hotspot,6.030,0:00:07,0.0004,0.0428,0.0004
