Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,131085.922,0:02:11,0.0047,0.4661,0.0043
4,lud,66442.391,0:01:07,0.0026,0.2552,0.0024
6,lud,45243.649,0:00:46,0.0019,0.1869,0.0017
8,lud,39828.514,0:00:40,0.0017,0.1699,0.0016
10,lud,39602.693,0:00:40,0.0017,0.1717,0.0016
12,lud,39447.281,0:00:40,0.0018,0.1730,0.0016
14,lud,39308.206,0:00:40,0.0018,0.1759,0.0016
16,lud,39111.161,0:00:39,0.0018,0.1772,0.0016
18,lud,39002.940,0:00:39,0.0018,0.1801,0.0017
20,lud,38922.321,0:00:39,0.0018,0.1791,0.0017
22,lud,38825.761,0:00:39,0.0018,0.1815,0.0017
24,lud,38725.923,0:00:39,0.0018,0.1786,0.0017
26,lud,35658.206,0:00:36,0.0017,0.1682,0.0016
28,lud,32578.120,0:00:33,0.0016,0.1575,0.0015
30,lud,30035.356,0:00:30,0.0015,0.1490,0.0014
32,lud,28887.699,0:00:29,0.0015,0.1478,0.0014
34,lud,27486.423,0:00:28,0.0015,0.1443,0.0013
36,lud,28099.948,0:00:28,0.0015,0.1499,0.0014
38,lud,27033.867,0:00:27,0.0015,0.1475,0.0014
40,lud,28428.184,0:00:29,0.0016,0.1563,0.0015
42,lud,29204.208,0:00:30,0.0016,0.1616,0.0015
44,lud,29937.817,0:00:30,0.0017,0.1657,0.0015
46,lud,30172.563,0:00:31,0.0017,0.1682,0.0016
48,lud,31249.652,0:00:32,0.0018,0.1743,0.0016
