Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lbm,521.897888,0:08:45,0.0367,5.1986,0.0484
4,lbm,278.905762,0:04:41,0.0210,2.9825,0.0277
6,lbm,196.457382,0:03:19,0.0159,2.2489,0.0209
8,lbm,178.594238,0:03:01,0.0151,2.1460,0.0200
10,lbm,183.701157,0:03:07,0.0159,2.2490,0.0209
12,lbm,187.029556,0:03:10,0.0160,2.2640,0.0211
14,lbm,188.046570,0:03:10,0.0163,2.3096,0.0215
16,lbm,190.391449,0:03:13,0.0168,2.3838,0.0222
18,lbm,190.356781,0:03:13,0.0170,2.4130,0.0224
20,lbm,189.352158,0:03:12,0.0170,2.4129,0.0224
22,lbm,192.288559,0:03:15,0.0176,2.5010,0.0233
24,lbm,191.746902,0:03:14,0.0172,2.4445,0.0227
26,lbm,177.872803,0:03:00,0.0163,2.3129,0.0215
28,lbm,165.644684,0:02:48,0.0152,2.1549,0.0200
30,lbm,155.521729,0:02:38,0.0146,2.0749,0.0193
32,lbm,146.138580,0:02:29,0.0140,1.9792,0.0184
34,lbm,135.745850,0:02:18,0.0135,1.9189,0.0179
36,lbm,128.311722,0:02:10,0.0131,1.8596,0.0173
38,lbm,119.364334,0:02:02,0.0126,1.7872,0.0166
40,lbm,114.730347,0:01:57,0.0125,1.7681,0.0164
42,lbm,108.859756,0:01:51,0.0118,1.6727,0.0156
44,lbm,106.988518,0:01:49,0.0122,1.7272,0.0161
46,lbm,101.193352,0:01:44,0.0120,1.6968,0.0158
48,lbm,95.501717,0:01:38,0.0114,1.6212,0.0151
