Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,131037.610,0:02:11,0.0047,0.4646,0.0043
4,lud,66443.830,0:01:07,0.0026,0.2531,0.0024
6,lud,45248.836,0:00:46,0.0019,0.1857,0.0017
8,lud,39802.188,0:00:40,0.0017,0.1711,0.0016
10,lud,39598.326,0:00:40,0.0018,0.1730,0.0016
12,lud,39467.088,0:00:40,0.0018,0.1737,0.0016
14,lud,39286.572,0:00:40,0.0018,0.1758,0.0016
16,lud,39127.629,0:00:39,0.0018,0.1775,0.0017
18,lud,39012.720,0:00:39,0.0018,0.1805,0.0017
20,lud,38918.652,0:00:39,0.0018,0.1796,0.0017
22,lud,38824.970,0:00:39,0.0019,0.1821,0.0017
24,lud,38749.920,0:00:39,0.0018,0.1784,0.0017
26,lud,35675.960,0:00:36,0.0017,0.1683,0.0016
28,lud,32834.418,0:00:33,0.0016,0.1590,0.0015
30,lud,30406.540,0:00:31,0.0015,0.1502,0.0014
32,lud,28845.324,0:00:29,0.0015,0.1474,0.0014
34,lud,27742.505,0:00:28,0.0015,0.1455,0.0014
36,lud,27679.486,0:00:28,0.0015,0.1474,0.0014
38,lud,27703.494,0:00:28,0.0015,0.1501,0.0014
40,lud,28295.924,0:00:29,0.0016,0.1551,0.0014
42,lud,29364.346,0:00:30,0.0016,0.1621,0.0015
44,lud,28804.429,0:00:29,0.0016,0.1604,0.0015
46,lud,30670.072,0:00:31,0.0017,0.1704,0.0016
48,lud,31250.296,0:00:32,0.0018,0.1742,0.0016
