Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,2.531866,0:00:05,0.0003,0.0486,0.0005
4,bfs,3.099204,0:00:06,0.0004,0.0556,0.0005
6,bfs,3.166497,0:00:05,0.0004,0.0533,0.0005
8,bfs,3.254403,0:00:06,0.0004,0.0564,0.0005
10,bfs,4.123043,0:00:06,0.0004,0.0634,0.0006
12,bfs,4.060869,0:00:06,0.0004,0.0620,0.0006
14,bfs,4.393498,0:00:08,0.0005,0.0746,0.0007
16,bfs,4.467228,0:00:07,0.0005,0.0673,0.0006
18,bfs,5.306004,0:00:08,0.0005,0.0738,0.0007
20,bfs,4.965177,0:00:07,0.0005,0.0710,0.0007
22,bfs,5.416146,0:00:08,0.0005,0.0752,0.0007
24,bfs,5.669042,0:00:08,0.0006,0.0784,0.0007
26,bfs,7.553576,0:00:10,0.0007,0.1009,0.0009
28,bfs,8.106398,0:00:10,0.0007,0.1035,0.0010
30,bfs,9.043543,0:00:11,0.0008,0.1101,0.0010
32,bfs,9.303788,0:00:12,0.0008,0.1153,0.0011
34,bfs,10.050177,0:00:12,0.0009,0.1212,0.0011
36,bfs,10.863442,0:00:13,0.0009,0.1300,0.0012
38,bfs,11.409028,0:00:14,0.0009,0.1317,0.0012
40,bfs,12.294785,0:00:15,0.0012,0.1728,0.0016
42,bfs,12.129526,0:00:14,0.0011,0.1609,0.0015
44,bfs,12.496093,0:00:15,0.0013,0.1784,0.0017
46,bfs,13.834229,0:00:16,0.0014,0.1948,0.0018
48,bfs,14.284271,0:00:17,0.0014,0.2022,0.0019
