Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,streamcluster,338.053089,0:05:38,0.0053,0.5201,0.0048
4,streamcluster,181.389357,0:03:02,0.0031,0.3011,0.0028
6,streamcluster,133.617477,0:02:14,0.0024,0.2348,0.0022
8,streamcluster,107.502148,0:01:48,0.0020,0.1983,0.0018
10,streamcluster,91.720035,0:01:32,0.0018,0.1792,0.0017
12,streamcluster,79.036608,0:01:19,0.0017,0.1628,0.0015
14,streamcluster,70.542851,0:01:11,0.0016,0.1536,0.0014
16,streamcluster,65.299134,0:01:05,0.0015,0.1485,0.0014
18,streamcluster,62.102405,0:01:02,0.0015,0.1485,0.0014
20,streamcluster,60.668665,0:01:01,0.0015,0.1496,0.0014
22,streamcluster,58.549704,0:00:59,0.0016,0.1610,0.0015
24,streamcluster,56.578866,0:00:57,0.0016,0.1603,0.0015
26,streamcluster,54.613093,0:00:55,0.0016,0.1578,0.0015
28,streamcluster,54.688227,0:00:55,0.0016,0.1606,0.0015
30,streamcluster,53.846670,0:00:54,0.0016,0.1605,0.0015
32,streamcluster,50.994713,0:00:51,0.0016,0.1533,0.0014
34,streamcluster,47.894048,0:00:48,0.0015,0.1481,0.0014
36,streamcluster,48.285186,0:00:48,0.0015,0.1520,0.0014
38,streamcluster,50.391749,0:00:50,0.0016,0.1592,0.0015
40,streamcluster,47.240269,0:00:47,0.0016,0.1540,0.0014
