Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,59.417446,0:01:00,0.0018,0.2583,0.0024
4,cutcp,30.657927,0:00:32,0.0009,0.1215,0.0011
6,cutcp,22.834135,0:00:23,0.0007,0.1036,0.0010
8,cutcp,17.882414,0:00:18,0.0006,0.0885,0.0008
10,cutcp,14.806144,0:00:15,0.0005,0.0706,0.0007
12,cutcp,12.563212,0:00:13,0.0004,0.0622,0.0006
14,cutcp,10.706733,0:00:11,0.0004,0.0556,0.0005
16,cutcp,9.532657,0:00:10,0.0004,0.0515,0.0005
18,cutcp,8.647698,0:00:09,0.0004,0.0502,0.0005
20,cutcp,7.738509,0:00:08,0.0003,0.1308,0.0012
22,cutcp,7.017971,0:00:07,0.0003,0.0487,0.0005
24,cutcp,6.621659,0:00:07,0.0003,0.0477,0.0004
26,cutcp,6.420742,0:00:07,0.0003,0.0459,0.0004
28,cutcp,5.744092,0:00:06,0.0003,0.0383,0.0004
30,cutcp,5.343395,0:00:06,0.0003,0.0413,0.0004
32,cutcp,5.230358,0:00:05,0.0003,0.0417,0.0004
34,cutcp,4.924573,0:00:05,0.0002,0.0347,0.0003
36,cutcp,4.673853,0:00:05,0.0003,0.0393,0.0004
38,cutcp,4.598598,0:00:05,0.0003,0.0401,0.0004
40,cutcp,4.405163,0:00:05,0.0003,0.0396,0.0004
