Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,59.865307,0:01:00,0.0018,0.2618,0.0024
4,cutcp,30.724594,0:00:31,0.0010,0.1434,0.0013
6,cutcp,22.831467,0:00:23,0.0007,0.1038,0.0010
8,cutcp,17.839193,0:00:18,0.0006,0.0886,0.0008
10,cutcp,14.733812,0:00:15,0.0005,0.0760,0.0007
12,cutcp,12.496280,0:00:13,0.0005,0.0650,0.0006
14,cutcp,10.676598,0:00:11,0.0004,0.0559,0.0005
16,cutcp,9.498365,0:00:10,0.0004,0.0534,0.0005
18,cutcp,8.689698,0:00:09,0.0004,0.0502,0.0005
20,cutcp,7.675146,0:00:08,0.0003,0.0395,0.0004
22,cutcp,7.191164,0:00:08,0.0004,0.0531,0.0005
24,cutcp,6.676289,0:00:07,0.0002,0.0287,0.0003
26,cutcp,6.473225,0:00:07,0.0003,0.0495,0.0005
28,cutcp,5.747110,0:00:06,0.0003,0.0430,0.0004
30,cutcp,5.323347,0:00:06,0.0003,0.0418,0.0004
32,cutcp,5.215841,0:00:05,0.0003,0.0427,0.0004
34,cutcp,5.016667,0:00:06,0.0002,0.0350,0.0003
36,cutcp,4.705256,0:00:05,0.0003,0.0365,0.0003
38,cutcp,4.612304,0:00:05,0.0003,0.0410,0.0004
40,cutcp,4.321514,0:00:05,0.0003,0.1290,0.0012
