Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,119.649,0:02:02,0.0018,0.1781,0.0017
4,hotspot,66.985,0:01:09,0.0011,0.1107,0.0010
6,hotspot,44.010,0:00:46,0.0008,0.0782,0.0007
8,hotspot,42.797,0:00:45,0.0008,0.0798,0.0007
10,hotspot,30.289,0:00:32,0.0006,0.0607,0.0006
12,hotspot,24.208,0:00:26,0.0005,0.0511,0.0005
14,hotspot,21.108,0:00:23,0.0005,0.0458,0.0004
16,hotspot,23.117,0:00:25,0.0005,0.0540,0.0005
18,hotspot,17.583,0:00:19,0.0004,0.0429,0.0004
20,hotspot,16.366,0:00:18,0.0004,0.0433,0.0004
22,hotspot,15.130,0:00:17,0.0005,0.0455,0.0004
24,hotspot,13.668,0:00:16,0.0005,0.0444,0.0004
26,hotspot,13.393,0:00:15,0.0004,0.2154,0.0020
28,hotspot,12.646,0:00:14,0.0005,0.0454,0.0004
30,hotspot,12.672,0:00:15,0.0005,0.0462,0.0004
32,hotspot,13.162,0:00:15,0.0005,0.2404,0.0022
34,hotspot,11.005,0:00:13,0.0004,0.0406,0.0004
36,hotspot,11.091,0:00:13,0.0004,0.0405,0.0004
38,hotspot,10.773,0:00:12,0.0005,0.0444,0.0004
40,hotspot,10.293,0:00:12,0.0004,0.0433,0.0004
