Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,218.770187,0:03:39,0.0063,0.8881,0.0083
4,histo,1023.129456,0:17:04,0.0304,4.3121,0.0401
6,histo,1171.471924,0:19:32,0.0364,5.1639,0.0480
8,histo,1084.368774,0:18:05,0.0351,4.9786,0.0463
10,histo,1498.811523,0:25:00,0.0501,7.1079,0.0661
12,histo,1322.575073,0:22:04,0.0461,6.5381,0.0608
14,histo,1703.598267,0:28:28,0.0615,8.7156,0.0811
16,histo,1581.531250,0:26:22,0.0599,8.4858,0.0789
18,histo,1693.653687,0:28:14,0.0673,9.5370,0.0887
20,histo,1827.663940,0:30:29,0.0741,10.5013,0.0977
22,histo,1857.799316,0:30:59,0.0769,10.8955,0.1014
24,histo,1862.315796,0:31:03,0.0780,11.0576,0.1029
26,histo,2005.361938,0:33:28,0.0860,12.1986,0.1135
28,histo,2575.131836,0:42:56,0.1306,18.5108,0.1722
30,histo,2464.892334,0:41:05,0.1243,17.6184,0.1639
32,histo,2649.130127,0:44:11,0.1400,19.8415,0.1846
34,histo,2735.020264,0:45:37,0.1485,21.0599,0.1959
36,histo,2869.202393,0:47:50,0.1608,22.7903,0.2120
38,histo,3260.926514,0:54:22,0.1907,27.0350,0.2515
40,histo,3313.291504,0:55:14,0.1987,28.1727,0.2621
