Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,lud,395989.829,0:06:36,0.0059,2.8576,0.0266
4,lud,194173.037,0:03:15,0.0031,1.5123,0.0141
6,lud,134820.841,0:02:15,0.0023,1.1079,0.0103
8,lud,104487.771,0:01:45,0.0019,0.9036,0.0084
10,lud,84857.690,0:01:25,0.0016,0.7707,0.0072
12,lud,71306.850,0:01:12,0.0014,0.6826,0.0063
14,lud,61051.939,0:01:01,0.0013,0.6142,0.0057
16,lud,52368.643,0:00:53,0.0012,0.5579,0.0052
18,lud,47397.258,0:00:48,0.0011,0.5324,0.0050
20,lud,42856.356,0:00:43,0.0011,0.5080,0.0047
22,lud,37352.363,0:00:38,0.0011,0.5347,0.0050
24,lud,35965.224,0:00:36,0.0011,0.5283,0.0049
26,lud,33764.285,0:00:34,0.0011,0.5101,0.0047
28,lud,31942.798,0:00:32,0.0010,0.4944,0.0046
30,lud,30483.484,0:00:31,0.0010,0.4777,0.0044
32,lud,28559.402,0:00:29,0.0010,0.4618,0.0043
34,lud,27832.568,0:00:28,0.0010,0.4574,0.0043
36,lud,25826.398,0:00:26,0.0009,0.4404,0.0041
38,lud,24899.025,0:00:25,0.0009,0.4351,0.0040
40,lud,23674.069,0:00:24,0.0009,0.4244,0.0039
