Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,hotspot,118.200,0:02:00,0.0018,0.1763,0.0016
4,hotspot,65.613,0:01:08,0.0011,0.1063,0.0010
6,hotspot,48.335,0:00:51,0.0009,0.0866,0.0008
8,hotspot,39.216,0:00:41,0.0007,0.0730,0.0007
10,hotspot,29.402,0:00:31,0.0006,0.0578,0.0005
12,hotspot,24.356,0:00:26,0.0005,0.0520,0.0005
14,hotspot,21.368,0:00:23,0.0005,0.0474,0.0004
16,hotspot,23.130,0:00:25,0.0005,0.0537,0.0005
18,hotspot,17.132,0:00:19,0.0004,0.0407,0.0004
20,hotspot,16.982,0:00:18,0.0004,0.0440,0.0004
22,hotspot,15.103,0:00:16,0.0005,0.0476,0.0004
24,hotspot,14.480,0:00:16,0.0005,0.0485,0.0005
26,hotspot,13.238,0:00:15,0.0004,0.0427,0.0004
28,hotspot,13.064,0:00:15,0.0004,0.0429,0.0004
30,hotspot,12.755,0:00:14,0.0005,0.0462,0.0004
32,hotspot,12.553,0:00:14,0.0005,0.0476,0.0004
34,hotspot,11.635,0:00:13,0.0004,0.0412,0.0004
36,hotspot,11.079,0:00:13,0.0004,0.0442,0.0004
38,hotspot,10.874,0:00:13,0.0005,0.0450,0.0004
40,hotspot,10.830,0:00:13,0.0005,0.0456,0.0004
