Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,218.589813,0:03:39,0.0064,3.0199,0.0281
4,histo,956.216797,0:15:56,0.0289,13.7062,0.1275
6,histo,1177.622925,0:19:38,0.0365,17.3387,0.1613
8,histo,1203.752197,0:20:04,0.0392,18.6414,0.1734
10,histo,1219.903198,0:20:20,0.0410,19.4560,0.1810
12,histo,1340.821167,0:22:21,0.0468,22.2462,0.2069
14,histo,1475.029297,0:24:35,0.0537,25.5037,0.2372
16,histo,1593.096558,0:26:33,0.0604,28.7098,0.2671
18,histo,1731.754272,0:28:52,0.0682,32.3797,0.3012
20,histo,1770.922363,0:29:31,0.0724,34.3796,0.3198
22,histo,1841.691284,0:30:42,0.0762,10.8069,0.1005
24,histo,1863.947388,0:31:04,0.0777,11.0122,0.1024
26,histo,2141.909180,0:35:42,0.0931,13.1998,0.1228
28,histo,2287.555176,0:38:08,0.1079,15.2926,0.1423
30,histo,2381.139648,0:39:41,0.1206,17.0984,0.1591
32,histo,2700.206299,0:45:00,0.1435,20.3411,0.1892
34,histo,2820.306641,0:47:01,0.1563,22.1634,0.2062
36,histo,2867.193359,0:47:48,0.1611,22.8413,0.2125
38,histo,3046.013184,0:50:46,0.1768,25.0715,0.2332
40,histo,3469.678955,0:57:50,0.2099,29.7622,0.2769
