Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cutcp,59.202763,0:00:59,0.0018,0.2571,0.0024
4,cutcp,30.661535,0:00:31,0.0009,0.1326,0.0012
6,cutcp,22.894508,0:00:23,0.0007,0.1031,0.0010
8,cutcp,17.875774,0:00:18,0.0006,0.0796,0.0007
10,cutcp,14.807044,0:00:15,0.0005,0.0747,0.0007
12,cutcp,12.541371,0:00:13,0.0004,0.0632,0.0006
14,cutcp,10.677987,0:00:11,0.0004,0.0556,0.0005
16,cutcp,9.489916,0:00:10,0.0003,0.0433,0.0004
18,cutcp,8.451130,0:00:09,0.0003,0.0479,0.0004
20,cutcp,7.676497,0:00:08,0.0003,0.0444,0.0004
22,cutcp,7.058372,0:00:07,0.0003,0.0470,0.0004
24,cutcp,6.594626,0:00:07,0.0002,0.0352,0.0003
26,cutcp,6.446390,0:00:07,0.0003,0.0477,0.0004
28,cutcp,5.746386,0:00:06,0.0003,0.0380,0.0004
30,cutcp,5.337737,0:00:06,0.0003,0.0400,0.0004
32,cutcp,5.208160,0:00:05,0.0003,0.1388,0.0013
34,cutcp,4.956724,0:00:05,0.0003,0.0414,0.0004
36,cutcp,4.691827,0:00:05,0.0003,0.0399,0.0004
38,cutcp,4.600750,0:00:05,0.0003,0.0396,0.0004
40,cutcp,4.347730,0:00:05,0.0003,0.0390,0.0004
