Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,histo,218.838089,0:03:39,0.0063,2.9722,0.0276
4,histo,931.438782,0:15:33,0.0280,3.9727,0.0370
6,histo,1179.078857,0:19:41,0.0364,5.1561,0.0480
8,histo,1095.295654,0:18:17,0.0353,5.0037,0.0465
10,histo,1211.139282,0:20:13,0.0402,5.7046,0.0531
12,histo,1611.308838,0:26:53,0.0563,7.9752,0.0742
14,histo,1493.715698,0:24:55,0.0540,7.6542,0.0712
16,histo,1576.785767,0:26:17,0.0599,8.4984,0.0791
18,histo,1836.678711,0:30:38,0.0719,10.1957,0.0948
20,histo,1882.986328,0:31:24,0.0775,10.9890,0.1022
22,histo,1797.137939,0:29:59,0.0738,10.4624,0.0973
24,histo,1824.778076,0:30:26,0.0759,36.0662,0.3355
26,histo,2011.067261,0:33:33,0.0865,12.2638,0.1141
28,histo,2407.874512,0:40:09,0.1132,16.0419,0.1492
30,histo,2451.505127,0:40:53,0.1251,17.7389,0.1650
32,histo,2515.397461,0:41:57,0.1307,18.5261,0.1723
34,histo,2746.405273,0:45:47,0.1494,21.1813,0.1970
36,histo,2911.001221,0:48:33,0.1624,23.0196,0.2141
38,histo,3113.231201,0:51:55,0.1809,25.6459,0.2386
40,histo,3212.871582,0:53:34,0.1912,27.1071,0.2522
