Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,4.039752,0:00:07,0.0002,0.0283,0.0003
4,bfs,4.664037,0:00:08,0.0002,0.0301,0.0003
6,bfs,4.897883,0:00:08,0.0002,0.0322,0.0003
8,bfs,5.317522,0:00:09,0.0002,0.0342,0.0003
10,bfs,5.896178,0:00:09,0.0003,0.0358,0.0003
12,bfs,6.185303,0:00:10,0.0003,0.0367,0.0003
14,bfs,6.740946,0:00:10,0.0003,0.0364,0.0003
16,bfs,6.686484,0:00:10,0.0003,0.0365,0.0003
18,bfs,7.278023,0:00:11,0.0003,0.0417,0.0004
20,bfs,7.465746,0:00:11,0.0003,0.0429,0.0004
22,bfs,10.442785,0:00:14,0.0004,0.0554,0.0005
24,bfs,11.473996,0:00:15,0.0004,0.0551,0.0005
26,bfs,12.207963,0:00:16,0.0006,0.0854,0.0008
28,bfs,13.893918,0:00:17,0.0007,0.0976,0.0009
30,bfs,15.240929,0:00:19,0.0008,0.1071,0.0010
32,bfs,16.236795,0:00:20,0.0008,0.1152,0.0011
34,bfs,16.921104,0:00:20,0.0008,0.1199,0.0011
36,bfs,17.639133,0:00:21,0.0009,0.1260,0.0012
38,bfs,18.943022,0:00:22,0.0010,0.1395,0.0013
40,bfs,19.576027,0:00:23,0.0009,0.1257,0.0012
