Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,bfs,4.078762,0:00:07,0.0002,0.0302,0.0003
4,bfs,4.648443,0:00:08,0.0002,0.0339,0.0003
6,bfs,5.302172,0:00:09,0.0003,0.0358,0.0003
8,bfs,5.615146,0:00:09,0.0003,0.0376,0.0003
10,bfs,6.153061,0:00:10,0.0003,0.0405,0.0004
12,bfs,6.438701,0:00:10,0.0003,0.0398,0.0004
14,bfs,6.988607,0:00:10,0.0003,0.0397,0.0004
16,bfs,7.010569,0:00:11,0.0003,0.0391,0.0004
18,bfs,7.366278,0:00:11,0.0003,0.0426,0.0004
20,bfs,7.657270,0:00:11,0.0003,0.0432,0.0004
22,bfs,10.288233,0:00:14,0.0004,0.0562,0.0005
24,bfs,11.410789,0:00:16,0.0005,0.0690,0.0006
26,bfs,12.702407,0:00:16,0.0006,0.0907,0.0008
28,bfs,13.745533,0:00:17,0.0007,0.0999,0.0009
30,bfs,15.080752,0:00:19,0.0007,0.1048,0.0010
32,bfs,15.880364,0:00:19,0.0008,0.1121,0.0010
34,bfs,16.809029,0:00:21,0.0009,0.1290,0.0012
36,bfs,18.498425,0:00:22,0.0010,0.1351,0.0013
38,bfs,18.859800,0:00:23,0.0008,0.1168,0.0011
40,bfs,19.956057,0:00:23,0.0009,0.1319,0.0012
