Treads,time_seconds,Time,Energy,CO2eq,travelled
2,4.84663,0:00:05,0.0001,0.0162,0.0002
4,2.67664,0:00:03,0.0001,0.0102,0.0001
6,1.96655,0:00:02,0.0001,0.0082,0.0001
8,1.79868,0:00:02,0.0001,0.0078,0.0001
10,2.41866,0:00:02,0.0001,0.0101,0.0001
12,2.06638,0:00:02,0.0001,0.0089,0.0001
14,1.86515,0:00:02,0.0001,0.0082,0.0001
16,1.94961,0:00:02,0.0001,0.0086,0.0001
