 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2         3,61974 0:00:04  0,0001 0,0600               0,0006
      4         1,89768 0:00:02  0,0001 0,0449               0,0004
      6         1,36390 0:00:01  0,0001 0,0345               0,0003
      8         1,07989 0:00:01  0,0001 0,0292               0,0003
     10         0,86787 0:00:01  0,0000 0,0225               0,0002
     12         0,78438 0:00:01  0,0000 0,0000               0,0000
     14         0,63126 0:00:01  0,0000 0,0000               0,0000
     16         0,60838 0:00:01  0,0000 0,0000               0,0000
     18         0,51194 0:00:01  0,0000 0,0000               0,0000
     20         0,53318 0:00:01  0,0000 0,0000               0,0000
     22         0,83847 0:00:01  0,0001 0,0251               0,0002
     24         0,76361 0:00:01  0,0000 0,0000               0,0000
     26         0,77030 0:00:01  0,0000 0,0000               0,0000
     28         0,68469 0:00:01  0,0000 0,0000               0,0000
     30         0,66087 0:00:01  0,0000 0,0000               0,0000
     32         0,61802 0:00:01  0,0000 0,0000               0,0000
     34         0,64198 0:00:01  0,0000 0,0000               0,0000
     36         0,63414 0:00:01  0,0000 0,0000               0,0000
     38         0,61443 0:00:01  0,0000 0,0000               0,0000
     40         0,58645 0:00:01  0,0000 0,0000               0,0000
