Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,179470.673,0:02:59,0.0026,1.2567,0.0117
4,cfd,92539.395,0:01:33,0.0015,0.7037,0.0065
6,cfd,66073.642,0:01:06,0.0011,0.5280,0.0049
8,cfd,52623.972,0:00:53,0.0009,0.4362,0.0041
10,cfd,43854.267,0:00:44,0.0008,0.3746,0.0035
12,cfd,36459.979,0:00:36,0.0007,0.3213,0.0030
14,cfd,31653.857,0:00:32,0.0006,0.2958,0.0028
16,cfd,28224.482,0:00:28,0.0006,0.2772,0.0026
18,cfd,25310.969,0:00:25,0.0005,0.2548,0.0024
20,cfd,23327.448,0:00:23,0.0005,0.2433,0.0023
22,cfd,21510.614,0:00:22,0.0006,0.2692,0.0025
24,cfd,19774.592,0:00:20,0.0005,0.2587,0.0024
26,cfd,18231.614,0:00:18,0.0005,0.2486,0.0023
28,cfd,17078.851,0:00:17,0.0005,0.2254,0.0021
30,cfd,16325.238,0:00:16,0.0005,0.2311,0.0021
32,cfd,15340.281,0:00:15,0.0004,0.2084,0.0019
34,cfd,14596.771,0:00:15,0.0005,0.2166,0.0020
36,cfd,13984.893,0:00:14,0.0004,0.2055,0.0019
38,cfd,13339.415,0:00:13,0.0004,0.1906,0.0018
40,cfd,12776.789,0:00:13,0.0004,0.2011,0.0019
