Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,41804.160,0:00:42,0.0007,0.3262,0.0030
4,backprop,34456.536,0:00:34,0.0006,0.2653,0.0025
6,backprop,33532.745,0:00:34,0.0005,0.2539,0.0024
8,backprop,31013.101,0:00:31,0.0005,0.2330,0.0022
10,backprop,31405.831,0:00:31,0.0005,0.2346,0.0022
12,backprop,30798.687,0:00:31,0.0005,0.2293,0.0021
14,backprop,30677.792,0:00:31,0.0005,0.2297,0.0021
16,backprop,29019.860,0:00:29,0.0005,0.2166,0.0020
18,backprop,28967.406,0:00:29,0.0004,0.2131,0.0020
20,backprop,29418.126,0:00:29,0.0005,0.2180,0.0020
22,backprop,29120.576,0:00:29,0.0004,0.2123,0.0020
24,backprop,29243.088,0:00:29,0.0004,0.2134,0.0020
26,backprop,29220.329,0:00:29,0.0004,0.2141,0.0020
28,backprop,29229.971,0:00:29,0.0004,0.2120,0.0020
30,backprop,29059.892,0:00:29,0.0004,0.2108,0.0020
32,backprop,29094.304,0:00:29,0.0004,0.2112,0.0020
34,backprop,29132.468,0:00:29,0.0004,0.2124,0.0020
36,backprop,28920.282,0:00:29,0.0004,0.2087,0.0019
38,backprop,29020.233,0:00:29,0.0004,0.2103,0.0020
40,backprop,28839.304,0:00:29,0.0004,0.2080,0.0019
