Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,179245.717,0:02:59,0.0026,0.2574,0.0024
4,cfd,92373.688,0:01:32,0.0015,0.1437,0.0013
6,cfd,65952.646,0:01:06,0.0011,0.1071,0.0010
8,cfd,52427.640,0:00:52,0.0009,0.0888,0.0008
10,cfd,43478.210,0:00:43,0.0008,0.0755,0.0007
12,cfd,36675.806,0:00:37,0.0007,0.0674,0.0006
14,cfd,31865.662,0:00:32,0.0006,0.0608,0.0006
16,cfd,28324.022,0:00:28,0.0006,0.0570,0.0005
18,cfd,25425.446,0:00:25,0.0005,0.0523,0.0005
20,cfd,23382.678,0:00:23,0.0005,0.0498,0.0005
22,cfd,21583.166,0:00:22,0.0006,0.0552,0.0005
24,cfd,19811.275,0:00:20,0.0005,0.0529,0.0005
26,cfd,18303.877,0:00:18,0.0005,0.0510,0.0005
28,cfd,17158.487,0:00:17,0.0005,0.0463,0.0004
30,cfd,16174.848,0:00:16,0.0005,0.0464,0.0004
32,cfd,15316.959,0:00:15,0.0004,0.0425,0.0004
34,cfd,14851.095,0:00:15,0.0004,0.0420,0.0004
36,cfd,14163.169,0:00:14,0.0004,0.0426,0.0004
38,cfd,13320.548,0:00:13,0.0004,0.0389,0.0004
40,cfd,12783.948,0:00:13,0.0004,0.0412,0.0004
