Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,40529.400,0:00:41,0.0007,0.0646,0.0006
4,backprop,34463.099,0:00:34,0.0006,0.0544,0.0005
6,backprop,32928.916,0:00:33,0.0005,0.0507,0.0005
8,backprop,31460.521,0:00:31,0.0005,0.0476,0.0004
10,backprop,31330.664,0:00:31,0.0005,0.0477,0.0004
12,backprop,31250.108,0:00:31,0.0005,0.0480,0.0004
14,backprop,30942.246,0:00:31,0.0005,0.0466,0.0004
16,backprop,29025.787,0:00:29,0.0004,0.0436,0.0004
18,backprop,28995.241,0:00:29,0.0004,0.0433,0.0004
20,backprop,29017.596,0:00:29,0.0004,0.0431,0.0004
22,backprop,29177.846,0:00:29,0.0004,0.0436,0.0004
24,backprop,29208.109,0:00:29,0.0004,0.0438,0.0004
26,backprop,29117.267,0:00:29,0.0004,0.0433,0.0004
28,backprop,29047.265,0:00:29,0.0004,0.0431,0.0004
30,backprop,29085.581,0:00:29,0.0004,0.0433,0.0004
32,backprop,28763.621,0:00:29,0.0004,0.0426,0.0004
34,backprop,29259.953,0:00:29,0.0004,0.0437,0.0004
36,backprop,28939.471,0:00:29,0.0004,0.0428,0.0004
38,backprop,29211.044,0:00:29,0.0004,0.0436,0.0004
40,backprop,29171.720,0:00:29,0.0004,0.0433,0.0004
