Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,939096.327,0:15:39,0.0142,6.8387,0.0636
4,leukocyte,501566.088,0:08:22,0.0082,3.9651,0.0369
6,leukocyte,357420.296,0:05:57,0.0062,2.9967,0.0279
8,leukocyte,309636.797,0:05:10,0.0056,2.6751,0.0249
10,leukocyte,255337.387,0:04:15,0.0048,2.3086,0.0215
12,leukocyte,197942.723,0:03:18,0.0040,1.9292,0.0179
14,leukocyte,197063.882,0:03:17,0.0040,1.9321,0.0180
16,leukocyte,188866.839,0:03:09,0.0039,1.8704,0.0174
18,leukocyte,137845.155,0:02:18,0.0032,1.5533,0.0144
20,leukocyte,136094.106,0:02:16,0.0032,1.5618,0.0145
22,leukocyte,135709.118,0:02:16,0.0034,1.6120,0.0150
24,leukocyte,135519.994,0:02:16,0.0034,1.6373,0.0152
26,leukocyte,135659.491,0:02:16,0.0035,1.6804,0.0156
28,leukocyte,134164.412,0:02:14,0.0035,1.6845,0.0157
30,leukocyte,129722.323,0:02:10,0.0035,1.6797,0.0156
32,leukocyte,126259.122,0:02:06,0.0035,1.6733,0.0156
34,leukocyte,121520.068,0:02:02,0.0034,1.6336,0.0152
36,leukocyte,76387.448,0:01:16,0.0027,1.3185,0.0123
38,leukocyte,76738.967,0:01:17,0.0028,1.3505,0.0126
40,leukocyte,75409.217,0:01:15,0.0028,1.3358,0.0124
