Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,939652.069,0:15:40,0.0143,6.8543,0.0638
4,leukocyte,501810.959,0:08:22,0.0083,3.9888,0.0371
6,leukocyte,365650.911,0:06:06,0.0063,0.6217,0.0058
8,leukocyte,309996.105,0:05:10,0.0056,0.5474,0.0051
10,leukocyte,255720.785,0:04:16,0.0048,0.4731,0.0044
12,leukocyte,198378.391,0:03:18,0.0040,0.3949,0.0037
14,leukocyte,194530.928,0:03:15,0.0040,0.3926,0.0037
16,leukocyte,188520.343,0:03:09,0.0039,0.3859,0.0036
18,leukocyte,137846.362,0:02:18,0.0032,0.3163,0.0029
20,leukocyte,136284.263,0:02:16,0.0033,0.3221,0.0030
22,leukocyte,135617.439,0:02:16,0.0034,0.3315,0.0031
24,leukocyte,136192.860,0:02:16,0.0034,0.3382,0.0031
26,leukocyte,135706.340,0:02:16,0.0035,0.3460,0.0032
28,leukocyte,134239.351,0:02:14,0.0035,0.3469,0.0032
30,leukocyte,129880.374,0:02:10,0.0035,0.3444,0.0032
32,leukocyte,126311.101,0:02:06,0.0035,0.3416,0.0032
34,leukocyte,121636.612,0:02:02,0.0034,0.3324,0.0031
36,leukocyte,75523.699,0:01:16,0.0027,0.2680,0.0025
38,leukocyte,75658.380,0:01:16,0.0028,0.2734,0.0025
40,leukocyte,75575.018,0:01:16,0.0028,0.2754,0.0026
