Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,40940.544,0:00:41,0.0007,0.3205,0.0030
4,backprop,35304.059,0:00:35,0.0006,0.2746,0.0026
6,backprop,32798.978,0:00:33,0.0005,0.2496,0.0023
8,backprop,31157.610,0:00:31,0.0005,0.2348,0.0022
10,backprop,31228.041,0:00:31,0.0005,0.2342,0.0022
12,backprop,30445.743,0:00:30,0.0005,0.2280,0.0021
14,backprop,29902.297,0:00:30,0.0005,0.2228,0.0021
16,backprop,29096.154,0:00:29,0.0004,0.2153,0.0020
18,backprop,29130.600,0:00:29,0.0004,0.2135,0.0020
20,backprop,29118.248,0:00:29,0.0004,0.2137,0.0020
22,backprop,28561.036,0:00:29,0.0004,0.2072,0.0019
24,backprop,29105.317,0:00:29,0.0004,0.2120,0.0020
26,backprop,28667.471,0:00:29,0.0004,0.2074,0.0019
28,backprop,29090.088,0:00:29,0.0004,0.2104,0.0020
30,backprop,28952.046,0:00:29,0.0004,0.2100,0.0020
32,backprop,29228.834,0:00:29,0.0004,0.2133,0.0020
34,backprop,28765.992,0:00:29,0.0004,0.2076,0.0019
36,backprop,29031.172,0:00:29,0.0004,0.2114,0.0020
38,backprop,28632.078,0:00:29,0.0004,0.2078,0.0019
40,backprop,28848.043,0:00:29,0.0004,0.2080,0.0019
