Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,940052.789,0:15:40,0.0143,6.8588,0.0638
4,leukocyte,507161.640,0:08:27,0.0084,4.0435,0.0376
6,leukocyte,357374.490,0:05:57,0.0062,3.0021,0.0279
8,leukocyte,317162.806,0:05:17,0.0057,2.7387,0.0255
10,leukocyte,255778.519,0:04:16,0.0048,2.3148,0.0215
12,leukocyte,198052.969,0:03:18,0.0040,1.9237,0.0179
14,leukocyte,194450.533,0:03:14,0.0040,1.9214,0.0179
16,leukocyte,188809.395,0:03:09,0.0039,1.8705,0.0174
18,leukocyte,141893.446,0:02:22,0.0033,1.5974,0.0149
20,leukocyte,136127.151,0:02:16,0.0033,1.5669,0.0146
22,leukocyte,135943.928,0:02:16,0.0034,1.6308,0.0152
24,leukocyte,135733.727,0:02:16,0.0034,1.6460,0.0153
26,leukocyte,135745.291,0:02:16,0.0035,1.6867,0.0157
28,leukocyte,134254.189,0:02:14,0.0035,1.6811,0.0156
30,leukocyte,129791.655,0:02:10,0.0035,1.6711,0.0155
32,leukocyte,126097.310,0:02:06,0.0034,1.6563,0.0154
34,leukocyte,121781.443,0:02:02,0.0034,1.6380,0.0152
36,leukocyte,75556.949,0:01:16,0.0027,1.3051,0.0121
38,leukocyte,75540.467,0:01:16,0.0028,1.3254,0.0123
40,leukocyte,75613.139,0:01:16,0.0028,1.3326,0.0124
