Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,201821.099,0:03:22,0.0030,1.4512,0.0135
4,srad,101049.795,0:01:41,0.0016,0.7793,0.0072
6,srad,71448.772,0:01:11,0.0012,0.5776,0.0054
8,srad,57691.599,0:00:58,0.0010,0.4869,0.0045
10,srad,46598.205,0:00:47,0.0009,0.4097,0.0038
12,srad,39583.977,0:00:40,0.0008,0.3672,0.0034
14,srad,35421.202,0:00:35,0.0007,0.3443,0.0032
16,srad,32116.710,0:00:32,0.0007,0.3251,0.0030
18,srad,29187.600,0:00:29,0.0006,0.3075,0.0029
20,srad,27365.943,0:00:27,0.0006,0.3006,0.0028
22,srad,23864.929,0:00:24,0.0007,0.3192,0.0030
24,srad,21860.794,0:00:22,0.0006,0.3032,0.0028
26,srad,20472.304,0:00:20,0.0006,0.2938,0.0027
28,srad,19038.303,0:00:19,0.0006,0.2825,0.0026
30,srad,17995.243,0:00:18,0.0006,0.2723,0.0025
32,srad,16512.513,0:00:17,0.0005,0.2574,0.0024
34,srad,16260.518,0:00:16,0.0005,0.2589,0.0024
36,srad,15390.596,0:00:15,0.0005,0.2526,0.0023
38,srad,14753.673,0:00:15,0.0005,0.2473,0.0023
40,srad,14061.515,0:00:14,0.0005,0.2417,0.0022
